county,precinct,office,district,seats,party,candidate,votes
Newton,Beaver 2,Court of Appeals Dist 4-Pyle III,,1,,Total Votes Cast,262
Newton,Beaver 2,Court of Appeals Dist 4-Pyle III,,1,,Under Votes,138
Newton,Beaver 2,Court of Appeals Dist 4-Pyle III,,1,,Over Votes,0
Newton,Colfax,Registered Voters,,,,,105
Newton,Colfax,Ballots Cast,,,,,71
Newton,Colfax,Straight Party,,,REP,Republican Party,15
Newton,Colfax,Straight Party,,,DEM,Democratic Party,3
Newton,Colfax,Straight Party,,,LBT,Libertarian Party,1
Newton,Colfax,Straight Party,,,WTP,We The People Party,0
Newton,Colfax,Straight Party,,,,Total Votes Cast,19
Newton,Colfax,Straight Party,,,,Under Votes,52
Newton,Colfax,Straight Party,,,,Over Votes,0
Newton,Colfax,Public Question-Const Amendment,,,,Yes,26
Newton,Colfax,Public Question-Const Amendment,,,,No,26
Newton,Colfax,Public Question-Const Amendment,,,,Total Votes Cast,52
Newton,Colfax,Public Question-Const Amendment,,,,Under Votes,19
Newton,Colfax,Public Question-Const Amendment,,,,Over Votes,0
Newton,Colfax,President,,1,REP,Donald J. TRUMP / JD VANCE,57
Newton,Colfax,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,11
Newton,Colfax,President,,1,LBT,Chase OLIVER / Mike ter MAAT,1
Newton,Colfax,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANANAN,2
Newton,Colfax,President,,1,,Write-In,0
Newton,Colfax,President,,1,,Total Votes Cast,71
Newton,Colfax,President,,1,,Under Votes,0
Newton,Colfax,President,,1,,Over Votes,0
Newton,Colfax,President,,1,,Invalid Votes,0
Newton,Colfax,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,57
Newton,Colfax,Governor,,1,DEM,Jennifer G. McCORMICK /Terry GOODIN,11
Newton,Colfax,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,3
Newton,Colfax,Governor,,1,,Write-In,0
Newton,Colfax,Governor,,1,,Total Votes Cast,71
Newton,Colfax,Governor,,1,,Under Votes,0
Newton,Colfax,Governor,,1,,Over Votes,0
Newton,Colfax,Governor,,1,,Invalid Votes,0
Newton,Colfax,Attorney General,,1,REP,Todd ROKITA,61
Newton,Colfax,Attorney General,,1,DEM,Destiny WELLS,10
Newton,Colfax,Attorney General,,1,,Total Votes Cast,71
Newton,Colfax,Attorney General,,1,,Under Votes,0
Newton,Colfax,Attorney General,,1,,Over Votes,0
Newton,Colfax,Attorney General,,1,,Invalid Votes,0
Newton,Colfax,U.S. Senate,,1,REP,Jim BANKS,57
Newton,Colfax,U.S. Senate,,1,DEM,Valerie McCRAY,9
Newton,Colfax,U.S. Senate,,1,LBT,Andrew HORNING,4
Newton,Colfax,U.S. Senate,,1,,Write-In,0
Newton,Colfax,U.S. Senate,,1,,Total Votes Cast,70
Newton,Colfax,U.S. Senate,,1,,Under Votes,1
Newton,Colfax,U.S. Senate,,1,,Over Votes,0
Newton,Colfax,U.S. Senate,,1,,Invalid Votes,0
Newton,Colfax,U.S. House,4,1,REP,Jim BAIRD,56
Newton,Colfax,U.S. House,4,1,DEM,Derrick HOLDER,9
Newton,Colfax,U.S. House,4,1,LBT,Ashley GROFF,6
Newton,Colfax,U.S. House,4,1,,Total Votes Cast,71
Newton,Colfax,U.S. House,4,1,,Under Votes,0
Newton,Colfax,U.S. House,4,1,,Over Votes,0
Newton,Colfax,U.S. House,4,1,,Invalid Votes,0
Newton,Colfax,State House,11,1,REP,Michael A. AYLESWORTH,60
Newton,Colfax,State House,11,1,,Total Votes Cast,60
Newton,Colfax,State House,11,1,,Under Votes,11
Newton,Colfax,State House,11,1,,Over Votes,0
Newton,Colfax,State House,11,1,,Invalid Votes,0
Newton,Colfax,"Circuit Court Judge, 79th Circuit",,1,REP,Jeryl F. LEACH,55
Newton,Colfax,"Circuit Court Judge, 79th Circuit",,1,,Total Votes Cast,55
Newton,Colfax,"Circuit Court Judge, 79th Circuit",,1,,Under Votes,16
Newton,Colfax,"Circuit Court Judge, 79th Circuit",,1,,Over Votes,0
Newton,Colfax,"Circuit Court Judge, 79th Circuit",,1,,Invalid Votes,0
Newton,Colfax,Superior Court Judge,,1,REP,Patrick K. RYAN,55
Newton,Colfax,Superior Court Judge,,1,,Total Votes Cast,55
Newton,Colfax,Superior Court Judge,,1,,Under Votes,16
Newton,Colfax,Superior Court Judge,,1,,Over Votes,0
Newton,Colfax,Superior Court Judge,,1,,Invalid Votes,0
Newton,Colfax,Circuit Court Clerk,,1,REP,Jessica D FIRKINS,54
Newton,Colfax,Circuit Court Clerk,,1,,Total Votes Cast,54
Newton,Colfax,Circuit Court Clerk,,1,,Under Votes,17
Newton,Colfax,Circuit Court Clerk,,1,,Over Votes,0
Newton,Colfax,Circuit Court Clerk,,1,,Invalid Votes,0
Newton,Colfax,County Treasurer,,1,REP,Jenni SWARTZ,55
Newton,Colfax,County Treasurer,,1,,Total Votes Cast,55
Newton,Colfax,County Treasurer,,1,,Under Votes,16
Newton,Colfax,County Treasurer,,1,,Over Votes,0
Newton,Colfax,County Treasurer,,1,,Invalid Votes,0
Newton,Colfax,County Coroner,,1,REP,Scott A McCORD,55
Newton,Colfax,County Coroner,,1,,Total Votes Cast,55
Newton,Colfax,County Coroner,,1,,Under Votes,16
Newton,Colfax,County Coroner,,1,,Over Votes,0
Newton,Colfax,County Coroner,,1,,Invalid Votes,0
Newton,Colfax,County Surveyor,,1,REP,Beau J WATKINS,51
Newton,Colfax,County Surveyor,,1,,Total Votes Cast,51
Newton,Colfax,County Surveyor,,1,,Under Votes,20
Newton,Colfax,County Surveyor,,1,,Over Votes,0
Newton,Colfax,County Surveyor,,1,,Invalid Votes,0
Newton,Colfax,County Commissioner,1,1,REP,Steven EILERS,52
Newton,Colfax,County Commissioner,1,1,,Total Votes Cast,52
Newton,Colfax,County Commissioner,1,1,,Under Votes,19
Newton,Colfax,County Commissioner,1,1,,Over Votes,0
Newton,Colfax,County Commissioner,1,1,,Invalid Votes,0
Newton,Colfax,County Commissioner,3,1,REP,Rob CHURCHILL,58
Newton,Colfax,County Commissioner,3,1,DEM,Dennis J DUNCAN,11
Newton,Colfax,County Commissioner,3,1,,Total Votes Cast,69
Newton,Colfax,County Commissioner,3,1,,Under Votes,2
Newton,Colfax,County Commissioner,3,1,,Over Votes,0
Newton,Colfax,County Commissioner,3,1,,Invalid Votes,0
Newton,Colfax,County Council,At Large,3,REP,Bob GONCZY,41
Newton,Colfax,County Council,At Large,3,REP,Heidi L McCORD,46
Newton,Colfax,County Council,At Large,3,REP,Mick VANDERWALL,52
Newton,Colfax,County Council,At Large,3,DEM,Dean DUNCAN,10
Newton,Colfax,County Council,At Large,3,DEM,Lester T MOORE,10
Newton,Colfax,County Council,At Large,3,,Total Votes Cast,159
Newton,Colfax,County Council,At Large,3,,Under Votes,54
Newton,Colfax,County Council,At Large,3,,Over Votes,0
Newton,Colfax,School Board Member,"North Newton School Board, At Large",1,,Michael S MARK,25
Newton,Colfax,School Board Member,"North Newton School Board, At Large",1,,Write-In,25
Newton,Colfax,School Board Member,"North Newton School Board, At Large",1,,Total Votes Cast,50
Newton,Colfax,School Board Member,"North Newton School Board, At Large",1,,Under Votes,21
Newton,Colfax,School Board Member,"North Newton School Board, At Large",1,,Over Votes,0
Newton,Colfax,IN Supreme Court-Rush,,1,,Yes,39
Newton,Colfax,IN Supreme Court-Rush,,1,,No,12
Newton,Colfax,IN Supreme Court-Rush,,1,,Total Votes Cast,51
Newton,Colfax,IN Supreme Court-Rush,,1,,Under Votes,20
Newton,Colfax,IN Supreme Court-Rush,,1,,Over Votes,0
Newton,Colfax,IN Supreme Court-Massa,,1,,Yes,41
Newton,Colfax,IN Supreme Court-Massa,,1,,No,9
Newton,Colfax,IN Supreme Court-Massa,,1,,Total Votes Cast,50
Newton,Colfax,IN Supreme Court-Massa,,1,,Under Votes,21
Newton,Colfax,IN Supreme Court-Massa,,1,,Over Votes,0
Newton,Colfax,IN Supreme Court-Molter,,1,,Yes,49
Newton,Colfax,IN Supreme Court-Molter,,1,,No,9
Newton,Colfax,IN Supreme Court-Molter,,1,,Total Votes Cast,58
Newton,Colfax,IN Supreme Court-Molter,,1,,Under Votes,13
Newton,Colfax,IN Supreme Court-Molter,,1,,Over Votes,0
Newton,Colfax,Court of Appeals Dist 4-Pyle III,,1,,Yes,41
Newton,Colfax,Court of Appeals Dist 4-Pyle III,,1,,No,10
Newton,Colfax,Court of Appeals Dist 4-Pyle III,,1,,Total Votes Cast,51
Newton,Colfax,Court of Appeals Dist 4-Pyle III,,1,,Under Votes,20
Newton,Colfax,Court of Appeals Dist 4-Pyle III,,1,,Over Votes,0
Newton,Grant 1,Registered Voters,,,,,443
Newton,Grant 1,Ballots Cast,,,,,279
Newton,Grant 1,Straight Party,,,REP,Republican Party,90
Newton,Grant 1,Straight Party,,,DEM,Democratic Party,9
Newton,Grant 1,Straight Party,,,LBT,Libertarian Party,1
Newton,Grant 1,Straight Party,,,WTP,We The People Party,3
Newton,Grant 1,Straight Party,,,,Total Votes Cast,103
Newton,Grant 1,Straight Party,,,,Under Votes,176
Newton,Grant 1,Straight Party,,,,Over Votes,0
Newton,Grant 1,Public Question-Const Amendment,,,,Yes,102
Newton,Grant 1,Public Question-Const Amendment,,,,No,114
Newton,Grant 1,Public Question-Const Amendment,,,,Total Votes Cast,216
