county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Greene,01 Beech Creek 1,Eastern Greene SB,At Large,4,,Sharon C. ABTS,279,90,164,25
Greene,01 Beech Creek 1,Eastern Greene SB,At Large,4,,Scott CARMICHAEL,317,107,182,28
Greene,01 Beech Creek 1,Eastern Greene SB,At Large,4,,Natalie O. CROWE,293,101,168,24
Greene,01 Beech Creek 1,Eastern Greene SB,At Large,4,,Heather M. HUDSON,307,100,183,24
Greene,01 Beech Creek 1,IN Supreme Court-Rush,,1,,Yes,301,102,177,22
Greene,01 Beech Creek 1,IN Supreme Court-Rush,,1,,No,111,37,59,15
Greene,01 Beech Creek 1,IN Supreme Court-Massa,,1,,Yes,302,106,176,20
Greene,01 Beech Creek 1,IN Supreme Court-Massa,,1,,No,109,34,58,17
Greene,01 Beech Creek 1,IN Supreme Court-Molter,,1,,Yes,303,103,181,19
Greene,01 Beech Creek 1,IN Supreme Court-Molter,,1,,No,109,35,56,18
Greene,01 Beech Creek 1,Court of Appeals Dist 1-Foley,,1,,Yes,306,106,180,20
Greene,01 Beech Creek 1,Court of Appeals Dist 1-Foley,,1,,No,101,33,54,14
Greene,01 Beech Creek 1,Court of Appeals Dist 4-Pyle III,,1,,Yes,309,106,181,22
Greene,01 Beech Creek 1,Court of Appeals Dist 4-Pyle III,,1,,No,103,36,55,12
Greene,01 Beech Creek 1,Straight Party,,,DEM,,44,,,
Greene,01 Beech Creek 1,Straight Party,,,REP,,202,,,
Greene,02 Beech Creek 2,Registered Voters,,,,,826,,,
Greene,02 Beech Creek 2,Ballots Cast,,,,,608,,,
Greene,02 Beech Creek 2,Public Question-Const Amendment,,1,,Yes,293,102,172,19
Greene,02 Beech Creek 2,Public Question-Const Amendment,,1,,No,236,101,119,16
Greene,02 Beech Creek 2,President,,1,REP,Donald J. TRUMP / JD VANCE,440,164,257,19
Greene,02 Beech Creek 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,161,72,68,21
Greene,02 Beech Creek 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,0,4,1
Greene,02 Beech Creek 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,0,0,0,0
Greene,02 Beech Creek 2,President,,1,,Write-In,0,0,0,0
Greene,02 Beech Creek 2,U.S. Senate,,1,REP,Jim BANKS,411,153,241,17
Greene,02 Beech Creek 2,U.S. Senate,,1,DEM,Valerie McCRAY,152,69,61,22
Greene,02 Beech Creek 2,U.S. Senate,,1,LBT,Andrew HORNING,6,1,5,0
Greene,02 Beech Creek 2,U.S. Senate,,1,,Write-In,1,0,1,0
Greene,02 Beech Creek 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,381,147,214,20
Greene,02 Beech Creek 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,166,74,71,21
Greene,02 Beech Creek 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,36,6,30,0
Greene,02 Beech Creek 2,Governor,,1,,Write-In,0,0,0,0
Greene,02 Beech Creek 2,Attorney General,,1,REP,Todd ROKITA,419,156,243,20
Greene,02 Beech Creek 2,Attorney General,,1,DEM,Destiny WELLS,159,69,70,20
Greene,02 Beech Creek 2,U.S. House,8,1,REP,Mark MESSMER,421,160,244,17
Greene,02 Beech Creek 2,U.S. House,8,1,DEM,Erik HURT,145,64,61,20
Greene,02 Beech Creek 2,U.S. House,8,1,LBT,K Richard FITZLAFF,12,4,7,1
Greene,02 Beech Creek 2,U.S. House,8,1,,Write-In,0,0,0,0
Greene,02 Beech Creek 2,State House,45,1,REP,Bruce BORDERS,448,169,257,22
Greene,02 Beech Creek 2,State House,45,1,DEM,No Candidate Filed,0,0,0,0
Greene,02 Beech Creek 2,Judge Of The 63rd Circuit Court,,1,REP,Erik (Chip) ALLEN,461,179,261,21
Greene,02 Beech Creek 2,Judge Of The 63rd Circuit Court,,1,DEM,No Candidate Filed,0,0,0,0
Greene,02 Beech Creek 2,County Treasurer,,1,REP,Samantha R. MAHAN,450,174,258,18
Greene,02 Beech Creek 2,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Greene,02 Beech Creek 2,County Surveyor,,1,REP,Ed STRONG,448,172,258,18
Greene,02 Beech Creek 2,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Greene,02 Beech Creek 2,County Commissioner,1,1,REP,Edward L. MICHAEL,453,177,258,18
Greene,02 Beech Creek 2,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Greene,02 Beech Creek 2,County Commissioner,2,1,REP,Nathan L. ABRAMS,406,154,237,15
Greene,02 Beech Creek 2,County Commissioner,2,1,DEM,Steve C. LINDSEY,169,71,74,24
Greene,02 Beech Creek 2,County Council,,3,,Karen S. ABRAMS,316,124,172,20
Greene,02 Beech Creek 2,County Council,,3,,Jerry R. FRYE,292,118,159,15
Greene,02 Beech Creek 2,County Council,,3,,Bryan K. WOODALL,302,113,170,19
Greene,02 Beech Creek 2,County Council,,3,,Terry L. KOONS,170,68,88,14
Greene,02 Beech Creek 2,Eastern Greene SB,At Large,4,,Sharon C. ABTS,306,113,171,22
Greene,02 Beech Creek 2,Eastern Greene SB,At Large,4,,Scott CARMICHAEL,350,131,196,23
Greene,02 Beech Creek 2,Eastern Greene SB,At Large,4,,Natalie O. CROWE,318,116,183,19
Greene,02 Beech Creek 2,Eastern Greene SB,At Large,4,,Heather M. HUDSON,317,116,180,21
Greene,02 Beech Creek 2,IN Supreme Court-Rush,,1,,Yes,315,120,178,17
Greene,02 Beech Creek 2,IN Supreme Court-Rush,,1,,No,123,46,65,12
Greene,02 Beech Creek 2,IN Supreme Court-Massa,,1,,Yes,308,116,178,14
Greene,02 Beech Creek 2,IN Supreme Court-Massa,,1,,No,128,52,62,14
Greene,02 Beech Creek 2,IN Supreme Court-Molter,,1,,Yes,305,115,179,11
Greene,02 Beech Creek 2,IN Supreme Court-Molter,,1,,No,126,45,64,17
Greene,02 Beech Creek 2,Court of Appeals Dist 1-Foley,,1,,Yes,308,113,181,14
Greene,02 Beech Creek 2,Court of Appeals Dist 1-Foley,,1,,No,118,47,59,12
Greene,02 Beech Creek 2,Court of Appeals Dist 4-Pyle III,,1,,Yes,310,116,180,14
Greene,02 Beech Creek 2,Court of Appeals Dist 4-Pyle III,,1,,No,114,42,60,12
Greene,02 Beech Creek 2,Straight Party,,,DEM,,53,,,
Greene,02 Beech Creek 2,Straight Party,,,REP,,211,,,
Greene,03 Cass,Registered Voters,,,,,191,,,
Greene,03 Cass,Ballots Cast,,,,,133,,,
Greene,03 Cass,Public Question-Const Amendment,,1,,Yes,50,15,34,1
Greene,03 Cass,Public Question-Const Amendment,,1,,No,59,19,40,0
Greene,03 Cass,President,,1,REP,Donald J. TRUMP / JD VANCE,104,36,64,4
Greene,03 Cass,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,23,5,18,0
Greene,03 Cass,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0,0
Greene,03 Cass,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,1,1,1
Greene,03 Cass,President,,1,,Write-In,0,0,0,0
Greene,03 Cass,U.S. Senate,,1,REP,Jim BANKS,87,31,53,3
Greene,03 Cass,U.S. Senate,,1,DEM,Valerie McCRAY,27,5,22,0
Greene,03 Cass,U.S. Senate,,1,LBT,Andrew HORNING,6,1,4,1
Greene,03 Cass,U.S. Senate,,1,,Write-In,0,0,0,0
Greene,03 Cass,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,82,31,47,4
Greene,03 Cass,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,29,8,21,0
Greene,03 Cass,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,15,1,13,1
Greene,03 Cass,Governor,,1,,Write-In,0,0,0,0
Greene,03 Cass,Attorney General,,1,REP,Todd ROKITA,95,32,60,3
Greene,03 Cass,Attorney General,,1,DEM,Destiny WELLS,27,6,21,0
Greene,03 Cass,U.S. House,8,1,REP,Mark MESSMER,88,32,53,3
Greene,03 Cass,U.S. House,8,1,DEM,Erik HURT,29,7,21,1
Greene,03 Cass,U.S. House,8,1,LBT,K Richard FITZLAFF,6,0,6,0
Greene,03 Cass,U.S. House,8,1,,Write-In,0,0,0,0
Greene,03 Cass,State House,45,1,REP,Bruce BORDERS,100,32,65,3
Greene,03 Cass,State House,45,1,DEM,No Candidate Filed,0,0,0,0
Greene,03 Cass,Judge Of The 63rd Circuit Court,,1,REP,Erik (Chip) ALLEN,105,32,70,3
Greene,03 Cass,Judge Of The 63rd Circuit Court,,1,DEM,No Candidate Filed,0,0,0,0
Greene,03 Cass,County Treasurer,,1,REP,Samantha R. MAHAN,95,30,63,2
Greene,03 Cass,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Greene,03 Cass,County Surveyor,,1,REP,Ed STRONG,99,31,66,2
Greene,03 Cass,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Greene,03 Cass,County Commissioner,1,1,REP,Edward L. MICHAEL,100,30,67,3
Greene,03 Cass,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Greene,03 Cass,County Commissioner,2,1,REP,Nathan L. ABRAMS,72,26,42,4
Greene,03 Cass,County Commissioner,2,1,DEM,Steve C. LINDSEY,50,12,36,2
Greene,03 Cass,County Council,,3,,Karen S. ABRAMS,65,19,45,1
Greene,03 Cass,County Council,,3,,Jerry R. FRYE,47,19,28,0
Greene,03 Cass,County Council,,3,,Bryan K. WOODALL,64,20,44,0
Greene,03 Cass,County Council,,3,,Terry L. KOONS,42,10,30,2
Greene,03 Cass,IN Supreme Court-Rush,,1,,Yes,71,21,50,0
Greene,03 Cass,IN Supreme Court-Rush,,1,,No,35,9,25,1
Greene,03 Cass,IN Supreme Court-Massa,,1,,Yes,68,21,46,1
Greene,03 Cass,IN Supreme Court-Massa,,1,,No,35,9,26,0
Greene,03 Cass,IN Supreme Court-Molter,,1,,Yes,69,21,47,1
Greene,03 Cass,IN Supreme Court-Molter,,1,,No,32,7,25,0
Greene,03 Cass,Court of Appeals Dist 1-Foley,,1,,Yes,70,19,49,2
Greene,03 Cass,Court of Appeals Dist 1-Foley,,1,,No,31,8,23,0
Greene,03 Cass,Court of Appeals Dist 4-Pyle III,,1,,Yes,64,18,46,0
Greene,03 Cass,Court of Appeals Dist 4-Pyle III,,1,,No,38,10,26,2
Greene,03 Cass,Straight Party,,,DEM,,5,,,
Greene,03 Cass,Straight Party,,,REP,,34,,,
Greene,04 Center 1,Registered Voters,,,,,762,,,
Greene,04 Center 1,Ballots Cast,,,,,511,,,
Greene,04 Center 1,Public Question-Const Amendment,,1,,Yes,245,96,143,6
Greene,04 Center 1,Public Question-Const Amendment,,1,,No,185,90,86,9
Greene,04 Center 1,President,,1,REP,Donald J. TRUMP / JD VANCE,383,156,217,10
Greene,04 Center 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,108,47,51,10
Greene,04 Center 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,2,0,0
Greene,04 Center 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5,3,2,0
Greene,04 Center 1,President,,1,,Write-In,0,0,0,0
Greene,04 Center 1,U.S. Senate,,1,REP,Jim BANKS,356,150,197,9
Greene,04 Center 1,U.S. Senate,,1,DEM,Valerie McCRAY,97,41,45,11
Greene,04 Center 1,U.S. Senate,,1,LBT,Andrew HORNING,16,8,8,0
Greene,04 Center 1,U.S. Senate,,1,,Write-In,1,0,1,0
Greene,04 Center 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,324,137,179,8
Greene,04 Center 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,120,54,56,10
Greene,04 Center 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,38,17,18,3
Greene,04 Center 1,Governor,,1,,Write-In,0,0,0,0
Greene,04 Center 1,Attorney General,,1,REP,Todd ROKITA,366,159,198,9
Greene,04 Center 1,Attorney General,,1,DEM,Destiny WELLS,107,44,54,9
Greene,04 Center 1,U.S. House,8,1,REP,Mark MESSMER,360,154,197,9
Greene,04 Center 1,U.S. House,8,1,DEM,Erik HURT,102,44,48,10
Greene,04 Center 1,U.S. House,8,1,LBT,K Richard FITZLAFF,20,8,12,0
Greene,04 Center 1,U.S. House,8,1,,Write-In,0,0,0,0
Greene,04 Center 1,State House,45,1,REP,Bruce BORDERS,383,161,210,12
Greene,04 Center 1,State House,45,1,DEM,No Candidate Filed,0,0,0,0
Greene,04 Center 1,Judge Of The 63rd Circuit Court,,1,REP,Erik (Chip) ALLEN,399,167,222,10
Greene,04 Center 1,Judge Of The 63rd Circuit Court,,1,DEM,No Candidate Filed,0,0,0,0
Greene,04 Center 1,County Treasurer,,1,REP,Samantha R. MAHAN,386,160,216,10
Greene,04 Center 1,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Greene,04 Center 1,County Surveyor,,1,REP,Ed STRONG,384,161,213,10
Greene,04 Center 1,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Greene,04 Center 1,County Commissioner,1,1,REP,Edward L. MICHAEL,393,161,222,10
Greene,04 Center 1,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Greene,04 Center 1,County Commissioner,2,1,REP,Nathan L. ABRAMS,353,150,194,9
Greene,04 Center 1,County Commissioner,2,1,DEM,Steve C. LINDSEY,126,56,61,9
Greene,04 Center 1,County Council,,3,,Karen S. ABRAMS,250,101,143,6
Greene,04 Center 1,County Council,,3,,Jerry R. FRYE,229,95,128,6
Greene,04 Center 1,County Council,,3,,Bryan K. WOODALL,234,104,126,4
Greene,04 Center 1,County Council,,3,,Terry L. KOONS,115,50,56,9
Greene,04 Center 1,Eastern Greene SB,At Large,4,,Sharon C. ABTS,231,96,129,6
Greene,04 Center 1,Eastern Greene SB,At Large,4,,Scott CARMICHAEL,260,106,149,5
Greene,04 Center 1,Eastern Greene SB,At Large,4,,Natalie O. CROWE,230,100,125,5
Greene,04 Center 1,Eastern Greene SB,At Large,4,,Heather M. HUDSON,222,96,119,7
Greene,04 Center 1,IN Supreme Court-Rush,,1,,Yes,249,90,152,7
Greene,04 Center 1,IN Supreme Court-Rush,,1,,No,91,42,45,4
Greene,04 Center 1,IN Supreme Court-Massa,,1,,Yes,252,97,150,5
Greene,04 Center 1,IN Supreme Court-Massa,,1,,No,85,35,44,6
Greene,04 Center 1,IN Supreme Court-Molter,,1,,Yes,247,88,154,5
Greene,04 Center 1,IN Supreme Court-Molter,,1,,No,92,45,41,6
Greene,04 Center 1,Court of Appeals Dist 1-Foley,,1,,Yes,249,91,154,4
Greene,04 Center 1,Court of Appeals Dist 1-Foley,,1,,No,84,43,37,4
Greene,04 Center 1,Court of Appeals Dist 4-Pyle III,,1,,Yes,247,92,150,5
Greene,04 Center 1,Court of Appeals Dist 4-Pyle III,,1,,No,82,39,40,3
Greene,04 Center 1,Straight Party,,,DEM,,35,,,
Greene,04 Center 1,Straight Party,,,REP,,183,,,
Greene,05 Center 2,Registered Voters,,,,,1553,,,
Greene,05 Center 2,Ballots Cast,,,,,1089,,,
Greene,05 Center 2,Public Question-Const Amendment,,1,,Yes,501,200,276,25
Greene,05 Center 2,Public Question-Const Amendment,,1,,No,428,199,199,30
Greene,05 Center 2,President,,1,REP,Donald J. TRUMP / JD VANCE,817,349,435,33
Greene,05 Center 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,245,124,87,34
Greene,05 Center 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,6,4,2,0
Greene,05 Center 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,1,6,2
Greene,05 Center 2,President,,1,,Write-In,3,1,1,1
Greene,05 Center 2,U.S. Senate,,1,REP,Jim BANKS,749,329,390,30
Greene,05 Center 2,U.S. Senate,,1,DEM,Valerie McCRAY,241,115,90,36
Greene,05 Center 2,U.S. Senate,,1,LBT,Andrew HORNING,29,10,16,3
Greene,05 Center 2,U.S. Senate,,1,,Write-In,0,0,0,0
Greene,05 Center 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,697,313,354,30
Greene,05 Center 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,259,125,97,37
Greene,05 Center 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,83,25,55,3
Greene,05 Center 2,Governor,,1,,Write-In,0,0,0,0
Greene,05 Center 2,Attorney General,,1,REP,Todd ROKITA,784,340,407,37
Greene,05 Center 2,Attorney General,,1,DEM,Destiny WELLS,255,120,101,34
Greene,05 Center 2,U.S. House,8,1,REP,Mark MESSMER,770,338,398,34
Greene,05 Center 2,U.S. House,8,1,DEM,Erik HURT,231,116,82,33
Greene,05 Center 2,U.S. House,8,1,LBT,K Richard FITZLAFF,24,8,15,1
Greene,05 Center 2,U.S. House,8,1,,Write-In,0,0,0,0
Greene,05 Center 2,State House,45,1,REP,Bruce BORDERS,854,361,444,49
Greene,05 Center 2,State House,45,1,DEM,No Candidate Filed,0,0,0,0
Greene,05 Center 2,Judge Of The 63rd Circuit Court,,1,REP,Erik (Chip) ALLEN,875,377,451,47
Greene,05 Center 2,Judge Of The 63rd Circuit Court,,1,DEM,No Candidate Filed,0,0,0,0
Greene,05 Center 2,County Treasurer,,1,REP,Samantha R. MAHAN,852,368,438,46
Greene,05 Center 2,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Greene,05 Center 2,County Surveyor,,1,REP,Ed STRONG,851,361,442,48
Greene,05 Center 2,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Greene,05 Center 2,County Commissioner,1,1,REP,Edward L. MICHAEL,872,366,456,50
Greene,05 Center 2,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Greene,05 Center 2,County Commissioner,2,1,REP,Nathan L. ABRAMS,748,329,387,32
Greene,05 Center 2,County Commissioner,2,1,DEM,Steve C. LINDSEY,276,126,115,35
Greene,05 Center 2,County Council,,3,,Karen S. ABRAMS,599,262,305,32
Greene,05 Center 2,County Council,,3,,Jerry R. FRYE,572,234,309,29
Greene,05 Center 2,County Council,,3,,Bryan K. WOODALL,538,234,275,29
Greene,05 Center 2,County Council,,3,,Terry L. KOONS,261,118,110,33
Greene,05 Center 2,Eastern Greene SB,At Large,4,,Sharon C. ABTS,576,245,287,44
Greene,05 Center 2,Eastern Greene SB,At Large,4,,Scott CARMICHAEL,646,273,328,45
Greene,05 Center 2,Eastern Greene SB,At Large,4,,Natalie O. CROWE,589,248,298,43
Greene,05 Center 2,Eastern Greene SB,At Large,4,,Heather M. HUDSON,589,250,295,44
Greene,05 Center 2,IN Supreme Court-Rush,,1,,Yes,584,233,319,32
Greene,05 Center 2,IN Supreme Court-Rush,,1,,No,199,90,100,9
Greene,05 Center 2,IN Supreme Court-Massa,,1,,Yes,571,222,319,30
Greene,05 Center 2,IN Supreme Court-Massa,,1,,No,201,93,97,11
Greene,05 Center 2,IN Supreme Court-Molter,,1,,Yes,584,227,322,35
Greene,05 Center 2,IN Supreme Court-Molter,,1,,No,200,92,100,8
Greene,05 Center 2,Court of Appeals Dist 1-Foley,,1,,Yes,579,225,321,33
Greene,05 Center 2,Court of Appeals Dist 1-Foley,,1,,No,192,88,97,7
Greene,05 Center 2,Court of Appeals Dist 4-Pyle III,,1,,Yes,572,224,318,30
Greene,05 Center 2,Court of Appeals Dist 4-Pyle III,,1,,No,197,89,98,10
Greene,05 Center 2,Straight Party,,,DEM,,64,,,
Greene,05 Center 2,Straight Party,,,REP,,382,,,
Greene,06 Fairplay,Registered Voters,,,,,385,,,
Greene,06 Fairplay,Ballots Cast,,,,,270,,,
Greene,06 Fairplay,Public Question-Const Amendment,,1,,Yes,116,43,72,1
Greene,06 Fairplay,Public Question-Const Amendment,,1,,No,117,35,73,9
Greene,06 Fairplay,President,,1,REP,Donald J. TRUMP / JD VANCE,196,63,124,9
Greene,06 Fairplay,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,62,22,36,4
Greene,06 Fairplay,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,0,1,2
Greene,06 Fairplay,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,1,1,0
Greene,06 Fairplay,President,,1,,Write-In,0,0,0,0
Greene,06 Fairplay,U.S. Senate,,1,REP,Jim BANKS,183,57,118,8
Greene,06 Fairplay,U.S. Senate,,1,DEM,Valerie McCRAY,56,20,32,4
Greene,06 Fairplay,U.S. Senate,,1,LBT,Andrew HORNING,4,1,2,1
Greene,06 Fairplay,U.S. Senate,,1,,Write-In,0,0,0,0
Greene,06 Fairplay,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,175,57,110,8
Greene,06 Fairplay,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,63,24,35,4
Greene,06 Fairplay,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,17,5,11,1
Greene,06 Fairplay,Governor,,1,,Write-In,0,0,0,0
Greene,06 Fairplay,Attorney General,,1,REP,Todd ROKITA,194,62,122,10
Greene,06 Fairplay,Attorney General,,1,DEM,Destiny WELLS,60,22,34,4
Greene,06 Fairplay,U.S. House,8,1,REP,Mark MESSMER,191,59,124,8
Greene,06 Fairplay,U.S. House,8,1,DEM,Erik HURT,54,22,28,4
Greene,06 Fairplay,U.S. House,8,1,LBT,K Richard FITZLAFF,3,0,3,0
Greene,06 Fairplay,U.S. House,8,1,,Write-In,0,0,0,0
Greene,06 Fairplay,State House,45,1,REP,Bruce BORDERS,193,63,119,11
Greene,06 Fairplay,State House,45,1,DEM,No Candidate Filed,0,0,0,0
Greene,06 Fairplay,Judge Of The 63rd Circuit Court,,1,REP,Erik (Chip) ALLEN,226,69,146,11
Greene,06 Fairplay,Judge Of The 63rd Circuit Court,,1,DEM,No Candidate Filed,0,0,0,0
Greene,06 Fairplay,County Treasurer,,1,REP,Samantha R. MAHAN,202,59,133,10
Greene,06 Fairplay,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Greene,06 Fairplay,County Surveyor,,1,REP,Ed STRONG,204,61,133,10
Greene,06 Fairplay,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Greene,06 Fairplay,County Commissioner,1,1,REP,Edward L. MICHAEL,206,64,132,10
Greene,06 Fairplay,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Greene,06 Fairplay,County Commissioner,2,1,REP,Nathan L. ABRAMS,165,54,100,11
Greene,06 Fairplay,County Commissioner,2,1,DEM,Steve C. LINDSEY,91,30,57,4
Greene,06 Fairplay,County Council,,3,,Karen S. ABRAMS,125,36,80,9
Greene,06 Fairplay,County Council,,3,,Jerry R. FRYE,116,29,77,10
Greene,06 Fairplay,County Council,,3,,Bryan K. WOODALL,163,45,109,9
Greene,06 Fairplay,County Council,,3,,Terry L. KOONS,88,26,58,4
Greene,06 Fairplay,IN Supreme Court-Rush,,1,,Yes,148,42,103,3
Greene,06 Fairplay,IN Supreme Court-Rush,,1,,No,52,20,28,4
Greene,06 Fairplay,IN Supreme Court-Massa,,1,,Yes,141,39,99,3
Greene,06 Fairplay,IN Supreme Court-Massa,,1,,No,55,21,29,5
Greene,06 Fairplay,IN Supreme Court-Molter,,1,,Yes,144,44,98,2
Greene,06 Fairplay,IN Supreme Court-Molter,,1,,No,54,18,32,4
Greene,06 Fairplay,Court of Appeals Dist 1-Foley,,1,,Yes,153,46,104,3
Greene,06 Fairplay,Court of Appeals Dist 1-Foley,,1,,No,46,16,27,3
Greene,06 Fairplay,Court of Appeals Dist 4-Pyle III,,1,,Yes,144,46,95,3
Greene,06 Fairplay,Court of Appeals Dist 4-Pyle III,,1,,No,53,16,33,4
Greene,06 Fairplay,Straight Party,,,DEM,,10,,,
Greene,06 Fairplay,Straight Party,,,REP,,61,,,
Greene,07 Grant,Registered Voters,,,,,506,,,
Greene,07 Grant,Ballots Cast,,,,,356,,,
Greene,07 Grant,Public Question-Const Amendment,,1,,Yes,168,64,95,9
Greene,07 Grant,Public Question-Const Amendment,,1,,No,133,48,73,12
