county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Morgan,01 ADAMS,County Treasurer,,1,REP,Dan BASTIN,434,188,226,20
Morgan,01 ADAMS,County Coroner,,1,REP,Mike ELLIS,427,182,226,19
Morgan,01 ADAMS,County Coroner,,1,DEM,Tom WALLACE,89,46,37,6
Morgan,01 ADAMS,County Surveyor,,1,REP,Terry BROCK,460,197,241,22
Morgan,01 ADAMS,County Commissioner,1,1,REP,Bryan Andrew COLLIER,437,187,231,19
Morgan,01 ADAMS,County Commissioner,3,1,REP,Don ADAMS,447,191,236,20
Morgan,01 ADAMS,County Council Member,At Large,3,REP,Joe CRONE,315,124,179,12
Morgan,01 ADAMS,County Council Member,At Large,3,REP,Vickie KIVETT,254,109,131,14
Morgan,01 ADAMS,County Council Member,At Large,3,REP,Kim MERIDETH,212,87,111,14
Morgan,01 ADAMS,County Council Member,At Large,3,DEM,Melvin BOLDEN JR.,87,35,44,8
Morgan,01 ADAMS,Eminence Community SB,Adams Township,1,,Holly WEBB,356,132,211,13
Morgan,01 ADAMS,Eminence Community SB,Ashland Township,1,,Mary STOCKWELL,338,137,190,11
Morgan,01 ADAMS,IN Supreme Court-Rush,,,,Yes,289,114,163,12
Morgan,01 ADAMS,IN Supreme Court-Rush,,,,No,126,55,64,7
Morgan,01 ADAMS,IN Supreme Court-Massa,,,,Yes,283,110,164,9
Morgan,01 ADAMS,IN Supreme Court-Massa,,,,No,125,55,61,9
Morgan,01 ADAMS,IN Supreme Court-Molter,,,,Yes,276,106,160,10
Morgan,01 ADAMS,IN Supreme Court-Molter,,,,No,133,56,68,9
Morgan,01 ADAMS,Court of Appeals Dist 1-Foley,,,,Yes,301,121,170,10
Morgan,01 ADAMS,Court of Appeals Dist 1-Foley,,,,No,117,48,59,10
Morgan,01 ADAMS,Court of Appeals Dist 4-Pyle III,,,,Yes,302,125,167,10
Morgan,01 ADAMS,Court of Appeals Dist 4-Pyle III,,,,No,125,50,66,9
Morgan,01 ADAMS,Straight Party,,,DEM,,35,,,
Morgan,01 ADAMS,Straight Party,,,REP,,213,,,
Morgan,02 ASHLAND 1,Registered Voters,,,,,1396,,,
Morgan,02 ASHLAND 1,Ballots Cast,,,,,917,,,
Morgan,02 ASHLAND 1,Public Question-Const Amendment,,,,Yes,475,201,258,16
Morgan,02 ASHLAND 1,Public Question-Const Amendment,,,,No,337,171,144,22
Morgan,02 ASHLAND 1,President,,1,REP,Donald J. TRUMP / JD VANCE,766,338,401,27
Morgan,02 ASHLAND 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,124,67,36,21
Morgan,02 ASHLAND 1,President,,1,LBT,Chase OLIVER / Mike terr MATT,7,4,3,0
Morgan,02 ASHLAND 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,10,5,5,0
Morgan,02 ASHLAND 1,President,,1,,Write-In,1,0,1,0
Morgan,02 ASHLAND 1,U.S. Senate,,1,REP,Jim BANKS,715,317,373,25
Morgan,02 ASHLAND 1,U.S. Senate,,1,DEM,Valerie McCRAY,122,62,40,20
Morgan,02 ASHLAND 1,U.S. Senate,,1,LBT,Andrew HORNING,34,18,16,0
Morgan,02 ASHLAND 1,U.S. Senate,,1,,Write-In,1,1,0,0
Morgan,02 ASHLAND 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,651,294,333,24
Morgan,02 ASHLAND 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,143,71,48,24
Morgan,02 ASHLAND 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,90,40,50,0
Morgan,02 ASHLAND 1,Governor,,1,,Write-In,0,0,0,0
Morgan,02 ASHLAND 1,Attorney General,,1,REP,Todd ROKITA,737,327,384,26
Morgan,02 ASHLAND 1,Attorney General,,1,DEM,Destiny WELLS,149,80,47,22
Morgan,02 ASHLAND 1,U.S. House,4,1,REP,Jim BAIRD,722,318,377,27
Morgan,02 ASHLAND 1,U.S. House,4,1,DEM,Derrick HOLDER,117,64,34,19
Morgan,02 ASHLAND 1,U.S. House,4,1,LBT,Ashley GROFF,42,24,18,0
Morgan,02 ASHLAND 1,U.S. House,4,1,,Write-In,0,0,0,0
Morgan,02 ASHLAND 1,State Senate,37,1,REP,Rodric D. BRAY,747,338,381,28
Morgan,02 ASHLAND 1,State Senate,37,1,DEM," Kimberly M. SCHOFIELD",123,65,40,18
Morgan,02 ASHLAND 1,State House,60,1,REP,Peggy MAYFIELD,740,328,383,29
Morgan,02 ASHLAND 1,State House,60,1,DEM,Michelle HIGGS,130,72,40,18
Morgan,02 ASHLAND 1,Judge of the Circuit Court 15th Judicial,,1,REP,Matthew George HANSON,753,337,382,34
Morgan,02 ASHLAND 1,County Recorder,,1,REP,Anna M. VOYLES,746,334,378,34
Morgan,02 ASHLAND 1,County Treasurer,,1,REP,Dan BASTIN,748,340,373,35
Morgan,02 ASHLAND 1,County Coroner,,1,REP,Mike ELLIS,752,338,387,27
Morgan,02 ASHLAND 1,County Coroner,,1,DEM,Tom WALLACE,120,62,39,19
Morgan,02 ASHLAND 1,County Surveyor,,1,REP,Terry BROCK,778,351,393,34
Morgan,02 ASHLAND 1,County Commissioner,1,1,REP,Bryan Andrew COLLIER,759,344,383,32
Morgan,02 ASHLAND 1,County Commissioner,3,1,REP,Don ADAMS,753,339,381,33
Morgan,02 ASHLAND 1,County Council Member,At Large,3,REP,Joe CRONE,599,266,313,20
Morgan,02 ASHLAND 1,County Council Member,At Large,3,REP,Vickie KIVETT,436,197,212,27
Morgan,02 ASHLAND 1,County Council Member,At Large,3,REP,Kim MERIDETH,402,189,188,25
Morgan,02 ASHLAND 1,County Council Member,At Large,3,DEM,Melvin BOLDEN JR.,142,79,49,14
Morgan,02 ASHLAND 1,Eminence Community SB,Adams Township,1,,Holly WEBB,590,259,306,25
Morgan,02 ASHLAND 1,Eminence Community SB,Ashland Township,1,,Mary STOCKWELL,628,289,309,30
Morgan,02 ASHLAND 1,IN Supreme Court-Rush,,,,Yes,494,226,246,22
Morgan,02 ASHLAND 1,IN Supreme Court-Rush,,,,No,198,86,98,14
Morgan,02 ASHLAND 1,IN Supreme Court-Massa,,,,Yes,494,222,251,21
Morgan,02 ASHLAND 1,IN Supreme Court-Massa,,,,No,192,89,88,15
Morgan,02 ASHLAND 1,IN Supreme Court-Molter,,,,Yes,494,222,252,20
Morgan,02 ASHLAND 1,IN Supreme Court-Molter,,,,No,190,85,89,16
Morgan,02 ASHLAND 1,Court of Appeals Dist 1-Foley,,,,Yes,529,245,262,22
Morgan,02 ASHLAND 1,Court of Appeals Dist 1-Foley,,,,No,177,76,86,15
Morgan,02 ASHLAND 1,Court of Appeals Dist 4-Pyle III,,,,Yes,513,238,257,18
Morgan,02 ASHLAND 1,Court of Appeals Dist 4-Pyle III,,,,No,195,81,98,16
Morgan,02 ASHLAND 1,Straight Party,,,DEM,,41,,,
Morgan,02 ASHLAND 1,Straight Party,,,REP,,350,,,
Morgan,03 BAKER,Registered Voters,,,,,567,,,
Morgan,03 BAKER,Ballots Cast,,,,,408,,,
Morgan,03 BAKER,Public Question-Const Amendment,,,,Yes,188,97,88,3
Morgan,03 BAKER,Public Question-Const Amendment,,,,No,157,96,54,7
Morgan,03 BAKER,President,,1,REP,Donald J. TRUMP / JD VANCE,340,194,138,8
Morgan,03 BAKER,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,56,28,19,9
Morgan,03 BAKER,President,,1,LBT,Chase OLIVER / Mike terr MATT,4,3,1,0
Morgan,03 BAKER,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,1,2,0
Morgan,03 BAKER,President,,1,,Write-In,3,1,2,0
Morgan,03 BAKER,U.S. Senate,,1,REP,Jim BANKS,312,178,126,8
Morgan,03 BAKER,U.S. Senate,,1,DEM,Valerie McCRAY,48,23,18,7
Morgan,03 BAKER,U.S. Senate,,1,LBT,Andrew HORNING,16,7,9,0
Morgan,03 BAKER,U.S. Senate,,1,,Write-In,0,0,0,0
Morgan,03 BAKER,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,279,162,109,8
Morgan,03 BAKER,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,59,28,22,9
Morgan,03 BAKER,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,48,27,21,0
Morgan,03 BAKER,Governor,,1,,Write-In,0,0,0,0
Morgan,03 BAKER,Attorney General,,1,REP,Todd ROKITA,318,178,130,10
Morgan,03 BAKER,Attorney General,,1,DEM,Destiny WELLS,65,34,24,7
Morgan,03 BAKER,U.S. House,4,1,REP,Jim BAIRD,315,177,129,9
Morgan,03 BAKER,U.S. House,4,1,DEM,Derrick HOLDER,43,23,14,6
Morgan,03 BAKER,U.S. House,4,1,LBT,Ashley GROFF,15,8,7,0
Morgan,03 BAKER,U.S. House,4,1,,Write-In,0,0,0,0
Morgan,03 BAKER,State Senate,37,1,REP,Rodric D. BRAY,326,183,132,11
Morgan,03 BAKER,State Senate,37,1,DEM," Kimberly M. SCHOFIELD",59,31,22,6
Morgan,03 BAKER,State House,60,1,REP,Peggy MAYFIELD,326,182,134,10
Morgan,03 BAKER,State House,60,1,DEM,Michelle HIGGS,50,26,17,7
Morgan,03 BAKER,Judge of the Circuit Court 15th Judicial,,1,REP,Matthew George HANSON,317,177,132,8
Morgan,03 BAKER,County Recorder,,1,REP,Anna M. VOYLES,308,173,126,9
Morgan,03 BAKER,County Treasurer,,1,REP,Dan BASTIN,318,177,132,9
Morgan,03 BAKER,County Coroner,,1,REP,Mike ELLIS,327,183,133,11
Morgan,03 BAKER,County Coroner,,1,DEM,Tom WALLACE,49,26,17,6
Morgan,03 BAKER,County Surveyor,,1,REP,Terry BROCK,324,181,135,8
Morgan,03 BAKER,County Commissioner,1,1,REP,Bryan Andrew COLLIER,318,179,132,7
Morgan,03 BAKER,County Commissioner,3,1,REP,Don ADAMS,312,173,131,8
Morgan,03 BAKER,County Council Member,At Large,3,REP,Joe CRONE,255,146,101,8
Morgan,03 BAKER,County Council Member,At Large,3,REP,Vickie KIVETT,196,112,80,4
Morgan,03 BAKER,County Council Member,At Large,3,REP,Kim MERIDETH,184,113,65,6
Morgan,03 BAKER,County Council Member,At Large,3,DEM,Melvin BOLDEN JR.,45,23,17,5
Morgan,03 BAKER,Msd Martinsville School Board,1,1,,Jacque DECKARD,179,105,71,3
Morgan,03 BAKER,Msd Martinsville School Board,1,1,,Ann FAUDREE,126,68,52,6
Morgan,03 BAKER,Msd Martinsville School Board,3,1,,Matt HANKINS,182,104,73,5
Morgan,03 BAKER,Msd Martinsville School Board,3,1,,Maribeth POALSON,138,78,53,7
Morgan,03 BAKER,Msd Martinsville School Board,4,1,,Jerry E. SMITH,159,82,73,4
Morgan,03 BAKER,Msd Martinsville School Board,4,1,,Heather STAGGS,141,86,48,7
Morgan,03 BAKER,IN Supreme Court-Rush,,,,Yes,180,104,72,4
Morgan,03 BAKER,IN Supreme Court-Rush,,,,No,112,61,48,3
Morgan,03 BAKER,IN Supreme Court-Massa,,,,Yes,192,111,79,2
Morgan,03 BAKER,IN Supreme Court-Massa,,,,No,103,57,41,5
Morgan,03 BAKER,IN Supreme Court-Molter,,,,Yes,191,106,82,3
Morgan,03 BAKER,IN Supreme Court-Molter,,,,No,98,55,39,4
Morgan,03 BAKER,Court of Appeals Dist 1-Foley,,,,Yes,226,130,91,5
Morgan,03 BAKER,Court of Appeals Dist 1-Foley,,,,No,76,39,34,3
Morgan,03 BAKER,Court of Appeals Dist 4-Pyle III,,,,Yes,189,108,78,3
Morgan,03 BAKER,Court of Appeals Dist 4-Pyle III,,,,No,98,57,38,3
Morgan,03 BAKER,Straight Party,,,DEM,,14,,,
Morgan,03 BAKER,Straight Party,,,REP,,114,,,
Morgan,04 BROWN 1,Registered Voters,,,,,1306,,,
Morgan,04 BROWN 1,Ballots Cast,,,,,715,,,
Morgan,04 BROWN 1,Public Question-Const Amendment,,,,Yes,324,205,113,6
Morgan,04 BROWN 1,Public Question-Const Amendment,,,,No,281,175,93,13
Morgan,04 BROWN 1,President,,1,REP,Donald J. TRUMP / JD VANCE,508,320,176,12
Morgan,04 BROWN 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,182,107,62,13
Morgan,04 BROWN 1,President,,1,LBT,Chase OLIVER / Mike terr MATT,5,3,1,1
Morgan,04 BROWN 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,4,5,0
Morgan,04 BROWN 1,President,,1,,Write-In,3,1,2,0
Morgan,04 BROWN 1,U.S. Senate,,1,REP,Jim BANKS,444,287,145,12
Morgan,04 BROWN 1,U.S. Senate,,1,DEM,Valerie McCRAY,174,98,62,14
Morgan,04 BROWN 1,U.S. Senate,,1,LBT,Andrew HORNING,34,17,17,0
Morgan,04 BROWN 1,U.S. Senate,,1,,Write-In,0,0,0,0
Morgan,04 BROWN 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,393,258,127,8
Morgan,04 BROWN 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,190,108,69,13
Morgan,04 BROWN 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,79,41,35,3
Morgan,04 BROWN 1,Governor,,1,,Write-In,0,0,0,0
Morgan,04 BROWN 1,Attorney General,,1,REP,Todd ROKITA,474,303,158,13
Morgan,04 BROWN 1,Attorney General,,1,DEM,Destiny WELLS,198,110,75,13
Morgan,04 BROWN 1,U.S. House,4,1,REP,Jim BAIRD,458,300,148,10
Morgan,04 BROWN 1,U.S. House,4,1,DEM,Derrick HOLDER,157,89,53,15
Morgan,04 BROWN 1,U.S. House,4,1,LBT,Ashley GROFF,49,24,24,1
Morgan,04 BROWN 1,U.S. House,4,1,,Write-In,1,1,0,0
Morgan,04 BROWN 1,State Senate,37,1,REP,Rodric D. BRAY,490,314,160,16
Morgan,04 BROWN 1,State Senate,37,1,DEM," Kimberly M. SCHOFIELD",176,101,65,10
Morgan,04 BROWN 1,State House,57,1,REP,Craig HAGGARD,514,327,172,15
Morgan,04 BROWN 1,Judge of the Circuit Court 15th Judicial,,1,REP,Matthew George HANSON,498,317,167,14
Morgan,04 BROWN 1,County Recorder,,1,REP,Anna M. VOYLES,503,319,170,14
Morgan,04 BROWN 1,County Treasurer,,1,REP,Dan BASTIN,494,315,166,13
Morgan,04 BROWN 1,County Coroner,,1,REP,Mike ELLIS,482,307,165,10
Morgan,04 BROWN 1,County Coroner,,1,DEM,Tom WALLACE,168,98,54,16
Morgan,04 BROWN 1,County Surveyor,,1,REP,Terry BROCK,524,332,178,14
Morgan,04 BROWN 1,County Commissioner,1,1,REP,Bryan Andrew COLLIER,513,331,168,14
Morgan,04 BROWN 1,County Commissioner,3,1,REP,Don ADAMS,523,334,174,15
Morgan,04 BROWN 1,County Council Member,At Large,3,REP,Joe CRONE,338,211,118,9
Morgan,04 BROWN 1,County Council Member,At Large,3,REP,Vickie KIVETT,307,202,94,11
Morgan,04 BROWN 1,County Council Member,At Large,3,REP,Kim MERIDETH,255,170,75,10
Morgan,04 BROWN 1,County Council Member,At Large,3,DEM,Melvin BOLDEN JR.,165,95,58,12
Morgan,04 BROWN 1,IN Supreme Court-Rush,,,,Yes,367,234,125,8
Morgan,04 BROWN 1,IN Supreme Court-Rush,,,,No,151,98,51,2
Morgan,04 BROWN 1,IN Supreme Court-Massa,,,,Yes,356,228,122,6
Morgan,04 BROWN 1,IN Supreme Court-Massa,,,,No,155,98,53,4
Morgan,04 BROWN 1,IN Supreme Court-Molter,,,,Yes,352,227,119,6
Morgan,04 BROWN 1,IN Supreme Court-Molter,,,,No,150,94,52,4
Morgan,04 BROWN 1,Court of Appeals Dist 1-Foley,,,,Yes,375,241,127,7
Morgan,04 BROWN 1,Court of Appeals Dist 1-Foley,,,,No,135,83,49,3
Morgan,04 BROWN 1,Court of Appeals Dist 4-Pyle III,,,,Yes,357,231,120,6
Morgan,04 BROWN 1,Court of Appeals Dist 4-Pyle III,,,,No,144,87,53,4
Morgan,04 BROWN 1,Straight Party,,,DEM,,61,,,
Morgan,04 BROWN 1,Straight Party,,,LBT,,1,,,
Morgan,04 BROWN 1,Straight Party,,,REP,,232,,,
Morgan,05 BROWN 2,Registered Voters,,,,,1314,,,
Morgan,05 BROWN 2,Ballots Cast,,,,,835,,,
Morgan,05 BROWN 2,Public Question-Const Amendment,,,,Yes,373,268,91,14
Morgan,05 BROWN 2,Public Question-Const Amendment,,,,No,323,242,67,14
Morgan,05 BROWN 2,President,,1,REP,Donald J. TRUMP / JD VANCE,609,429,156,24
Morgan,05 BROWN 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,201,149,31,21
Morgan,05 BROWN 2,President,,1,LBT,Chase OLIVER / Mike terr MATT,7,4,3,0
Morgan,05 BROWN 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,3,3,0
Morgan,05 BROWN 2,President,,1,,Write-In,2,2,0,0
Morgan,05 BROWN 2,U.S. Senate,,1,REP,Jim BANKS,590,414,149,27
Morgan,05 BROWN 2,U.S. Senate,,1,DEM,Valerie McCRAY,178,131,30,17
Morgan,05 BROWN 2,U.S. Senate,,1,LBT,Andrew HORNING,20,14,6,0
Morgan,05 BROWN 2,U.S. Senate,,1,,Write-In,0,0,0,0
Morgan,05 BROWN 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,539,379,135,25
Morgan,05 BROWN 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,205,151,35,19
Morgan,05 BROWN 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,58,35,23,0
Morgan,05 BROWN 2,Governor,,1,,Write-In,0,0,0,0
Morgan,05 BROWN 2,Attorney General,,1,REP,Todd ROKITA,576,402,148,26
Morgan,05 BROWN 2,Attorney General,,1,DEM,Destiny WELLS,219,160,41,18
Morgan,05 BROWN 2,U.S. House,4,1,REP,Jim BAIRD,594,414,154,26
Morgan,05 BROWN 2,U.S. House,4,1,DEM,Derrick HOLDER,176,131,28,17
Morgan,05 BROWN 2,U.S. House,4,1,LBT,Ashley GROFF,24,18,6,0
Morgan,05 BROWN 2,U.S. House,4,1,,Write-In,0,0,0,0
Morgan,05 BROWN 2,State Senate,37,1,REP,Rodric D. BRAY,618,429,162,27
Morgan,05 BROWN 2,State Senate,37,1,DEM," Kimberly M. SCHOFIELD",179,137,26,16
Morgan,05 BROWN 2,State House,57,1,REP,Craig HAGGARD,640,450,163,27
Morgan,05 BROWN 2,Judge of the Circuit Court 15th Judicial,,1,REP,Matthew George HANSON,615,434,153,28
Morgan,05 BROWN 2,County Recorder,,1,REP,Anna M. VOYLES,618,437,153,28
Morgan,05 BROWN 2,County Treasurer,,1,REP,Dan BASTIN,618,436,154,28
Morgan,05 BROWN 2,County Coroner,,1,REP,Mike ELLIS,603,425,151,27
Morgan,05 BROWN 2,County Coroner,,1,DEM,Tom WALLACE,177,133,28,16
Morgan,05 BROWN 2,County Surveyor,,1,REP,Terry BROCK,641,454,159,28
Morgan,05 BROWN 2,County Commissioner,1,1,REP,Bryan Andrew COLLIER,639,453,158,28
Morgan,05 BROWN 2,County Commissioner,3,1,REP,Don ADAMS,649,461,159,29
Morgan,05 BROWN 2,County Council Member,At Large,3,REP,Joe CRONE,419,289,111,19
Morgan,05 BROWN 2,County Council Member,At Large,3,REP,Vickie KIVETT,405,290,96,19
Morgan,05 BROWN 2,County Council Member,At Large,3,REP,Kim MERIDETH,334,237,80,17
Morgan,05 BROWN 2,County Council Member,At Large,3,DEM,Melvin BOLDEN JR.,182,137,35,10
Morgan,05 BROWN 2,IN Supreme Court-Rush,,,,Yes,471,339,112,20
Morgan,05 BROWN 2,IN Supreme Court-Rush,,,,No,148,112,31,5
Morgan,05 BROWN 2,IN Supreme Court-Massa,,,,Yes,468,341,112,15
Morgan,05 BROWN 2,IN Supreme Court-Massa,,,,No,145,105,30,10
Morgan,05 BROWN 2,IN Supreme Court-Molter,,,,Yes,463,338,111,14
Morgan,05 BROWN 2,IN Supreme Court-Molter,,,,No,143,105,29,9
Morgan,05 BROWN 2,Court of Appeals Dist 1-Foley,,,,Yes,478,339,115,24
Morgan,05 BROWN 2,Court of Appeals Dist 1-Foley,,,,No,136,104,28,4
Morgan,05 BROWN 2,Court of Appeals Dist 4-Pyle III,,,,Yes,454,327,110,17
Morgan,05 BROWN 2,Court of Appeals Dist 4-Pyle III,,,,No,142,106,29,7
Morgan,05 BROWN 2,Straight Party,,,DEM,,69,,,
Morgan,05 BROWN 2,Straight Party,,,REP,,310,,,
Morgan,06 BROWN 3,Registered Voters,,,,,1471,,,
Morgan,06 BROWN 3,Ballots Cast,,,,,835,,,
Morgan,06 BROWN 3,Public Question-Const Amendment,,,,Yes,363,246,106,11
Morgan,06 BROWN 3,Public Question-Const Amendment,,,,No,317,225,81,11
Morgan,06 BROWN 3,President,,1,REP,Donald J. TRUMP / JD VANCE,588,380,179,29
Morgan,06 BROWN 3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,223,152,51,20
Morgan,06 BROWN 3,President,,1,LBT,Chase OLIVER / Mike terr MATT,5,3,2,0
Morgan,06 BROWN 3,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,10,7,3,0
Morgan,06 BROWN 3,President,,1,,Write-In,3,2,1,0
Morgan,06 BROWN 3,U.S. Senate,,1,REP,Jim BANKS,548,360,158,30
Morgan,06 BROWN 3,U.S. Senate,,1,DEM,Valerie McCRAY,217,146,55,16
Morgan,06 BROWN 3,U.S. Senate,,1,LBT,Andrew HORNING,23,15,7,1
Morgan,06 BROWN 3,U.S. Senate,,1,,Write-In,0,0,0,0
Morgan,06 BROWN 3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,490,329,132,29
Morgan,06 BROWN 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,237,157,63,17
Morgan,06 BROWN 3,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,68,39,29,0
Morgan,06 BROWN 3,Governor,,1,,Write-In,0,0,0,0
Morgan,06 BROWN 3,Attorney General,,1,REP,Todd ROKITA,554,364,162,28
Morgan,06 BROWN 3,Attorney General,,1,DEM,Destiny WELLS,250,168,63,19
Morgan,06 BROWN 3,U.S. House,4,1,REP,Jim BAIRD,546,362,154,30
Morgan,06 BROWN 3,U.S. House,4,1,DEM,Derrick HOLDER,205,141,48,16
Morgan,06 BROWN 3,U.S. House,4,1,LBT,Ashley GROFF,44,22,21,1
Morgan,06 BROWN 3,U.S. House,4,1,,Write-In,0,0,0,0
Morgan,06 BROWN 3,State Senate,37,1,REP,Rodric D. BRAY,571,375,166,30
Morgan,06 BROWN 3,State Senate,37,1,DEM," Kimberly M. SCHOFIELD",226,150,59,17
Morgan,06 BROWN 3,State House,57,1,REP,Craig HAGGARD,613,403,179,31
Morgan,06 BROWN 3,Judge of the Circuit Court 15th Judicial,,1,REP,Matthew George HANSON,597,393,173,31
Morgan,06 BROWN 3,County Recorder,,1,REP,Anna M. VOYLES,602,396,175,31
Morgan,06 BROWN 3,County Treasurer,,1,REP,Dan BASTIN,596,393,172,31
Morgan,06 BROWN 3,County Coroner,,1,REP,Mike ELLIS,568,374,165,29
Morgan,06 BROWN 3,County Coroner,,1,DEM,Tom WALLACE,217,147,54,16
Morgan,06 BROWN 3,County Surveyor,,1,REP,Terry BROCK,615,410,174,31
Morgan,06 BROWN 3,County Commissioner,1,1,REP,Bryan Andrew COLLIER,607,401,175,31
Morgan,06 BROWN 3,County Commissioner,3,1,REP,Don ADAMS,619,411,177,31
Morgan,06 BROWN 3,County Council Member,At Large,3,REP,Joe CRONE,363,251,101,11
Morgan,06 BROWN 3,County Council Member,At Large,3,REP,Vickie KIVETT,340,242,85,13
Morgan,06 BROWN 3,County Council Member,At Large,3,REP,Kim MERIDETH,291,207,73,11
Morgan,06 BROWN 3,County Council Member,At Large,3,DEM,Melvin BOLDEN JR.,193,139,47,7
Morgan,06 BROWN 3,IN Supreme Court-Rush,,,,Yes,431,300,114,17
Morgan,06 BROWN 3,IN Supreme Court-Rush,,,,No,167,113,53,1
Morgan,06 BROWN 3,IN Supreme Court-Massa,,,,Yes,428,299,114,15
Morgan,06 BROWN 3,IN Supreme Court-Massa,,,,No,167,115,49,3
Morgan,06 BROWN 3,IN Supreme Court-Molter,,,,Yes,434,300,120,14
Morgan,06 BROWN 3,IN Supreme Court-Molter,,,,No,150,102,45,3
Morgan,06 BROWN 3,Court of Appeals Dist 1-Foley,,,,Yes,442,306,121,15
Morgan,06 BROWN 3,Court of Appeals Dist 1-Foley,,,,No,149,100,45,4
Morgan,06 BROWN 3,Court of Appeals Dist 4-Pyle III,,,,Yes,425,292,120,13
Morgan,06 BROWN 3,Court of Appeals Dist 4-Pyle III,,,,No,154,104,46,4
Morgan,06 BROWN 3,Straight Party,,,DEM,,93,,,
Morgan,06 BROWN 3,Straight Party,,,LBT,,1,,,
Morgan,06 BROWN 3,Straight Party,,,REP,,305,,,
Morgan,07 BROWN 4,Registered Voters,,,,,1345,,,
Morgan,07 BROWN 4,Ballots Cast,,,,,892,,,
