county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Daviess,01 BARR 1,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,01 BARR 1,County Coroner,,1,REP,Tyler COUNSIL,753,480,247,26
Daviess,01 BARR 1,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,01 BARR 1,County Surveyor,,1,REP,Phillip Shawn GABHART,764,486,251,27
Daviess,01 BARR 1,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,01 BARR 1,County Commissioner,1,1,REP,Tracy (Tc) COOK,751,478,245,28
Daviess,01 BARR 1,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Daviess,01 BARR 1,County Commissioner,3,1,REP,Michael M KEITH,754,482,245,27
Daviess,01 BARR 1,County Commissioner,3,1,DEM,No Candidate Filed,0,0,0,0
Daviess,01 BARR 1,County Council Member,At Large,3,REP,Marilyn J McCULLOUGH,571,368,186,17
Daviess,01 BARR 1,County Council Member,At Large,3,REP,Thomas E SCHAFFER,453,279,158,16
Daviess,01 BARR 1,County Council Member,At Large,3,REP,Mike SPRINKLE,453,287,153,13
Daviess,01 BARR 1,County Council Member,At Large,3,DEM,No Candidate Filed,0,0,0,0
Daviess,01 BARR 1,BR School Brd Mem,1,1,,Alex M KNEPP,737,469,245,23
Daviess,01 BARR 1,IN Supreme Court-Rush,,1,,Yes,479,300,165,14
Daviess,01 BARR 1,IN Supreme Court-Rush,,1,,No,136,89,40,7
Daviess,01 BARR 1,IN Supreme Court-Massa,,1,,Yes,476,295,167,14
Daviess,01 BARR 1,IN Supreme Court-Massa,,1,,No,126,85,35,6
Daviess,01 BARR 1,IN Supreme Court-Molter,,1,,Yes,488,307,167,14
Daviess,01 BARR 1,IN Supreme Court-Molter,,1,,No,124,80,38,6
Daviess,01 BARR 1,Court of Appeals Dist 1-Foley,,1,,Yes,478,297,166,15
Daviess,01 BARR 1,Court of Appeals Dist 1-Foley,,1,,No,127,86,36,5
Daviess,01 BARR 1,Court of Appeals Dist 4-Pyle III,,1,,Yes,480,302,165,13
Daviess,01 BARR 1,Court of Appeals Dist 4-Pyle III,,1,,No,125,85,35,5
Daviess,01 BARR 1,Straight Party,,,DEM,,15,,,
Daviess,01 BARR 1,Straight Party,,,REP,,283,,,
Daviess,02 BARR 2,Registered Voters,,,,,943,,,
Daviess,02 BARR 2,Ballots Cast,,,,,653,,,
Daviess,02 BARR 2,Public Question-Const Amendment,,1,,Yes,291,149,130,12
Daviess,02 BARR 2,Public Question-Const Amendment,,1,,No,221,107,104,10
Daviess,02 BARR 2,President,,1,REP,Donald J. TRUMP / JD VANCE,572,274,277,21
Daviess,02 BARR 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,67,37,22,8
Daviess,02 BARR 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,4,3,1,0
Daviess,02 BARR 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,3,3,0
Daviess,02 BARR 2,President,,1,,Write-In,0,0,0,0
Daviess,02 BARR 2,U.S. Senate,,1,REP,Jim BANKS,524,254,250,20
Daviess,02 BARR 2,U.S. Senate,,1,DEM,Valerie McCRAY,62,34,21,7
Daviess,02 BARR 2,U.S. Senate,,1,LBT,Andrew HORNING,10,2,7,1
Daviess,02 BARR 2,U.S. Senate,,1,,Write-In,1,0,1,0
Daviess,02 BARR 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,385,194,174,17
Daviess,02 BARR 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,99,53,37,9
Daviess,02 BARR 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,121,47,71,3
Daviess,02 BARR 2,Governor,,1,,Write-In,0,0,0,0
Daviess,02 BARR 2,Attorney General,,1,REP,Todd ROKITA,545,262,262,21
Daviess,02 BARR 2,Attorney General,,1,DEM,Destiny WELLS,70,37,27,6
Daviess,02 BARR 2,U.S. House,8,1,REP,Mark MESSMER,507,242,245,20
Daviess,02 BARR 2,U.S. House,8,1,DEM,Erik HURT,74,44,22,8
Daviess,02 BARR 2,U.S. House,8,1,LBT,K Richard FITZLAFF,37,15,21,1
Daviess,02 BARR 2,U.S. House,8,1,,Write-In,0,0,0,0
Daviess,02 BARR 2,State House,63,1,REP,Shane M LINDAUER,526,254,252,20
Daviess,02 BARR 2,State House,63,1,DEM,Teresa KENDALL,87,47,31,9
Daviess,02 BARR 2,County Recorder,,1,REP,Rosetta NEWTON,569,275,270,24
Daviess,02 BARR 2,County Recorder,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,02 BARR 2,County Treasurer,,1,REP,Jamie K CHAPMAN,550,262,264,24
Daviess,02 BARR 2,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,02 BARR 2,County Coroner,,1,REP,Tyler COUNSIL,544,258,263,23
Daviess,02 BARR 2,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,02 BARR 2,County Surveyor,,1,REP,Phillip Shawn GABHART,569,274,271,24
Daviess,02 BARR 2,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,02 BARR 2,County Commissioner,1,1,REP,Tracy (Tc) COOK,561,273,266,22
Daviess,02 BARR 2,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Daviess,02 BARR 2,County Commissioner,3,1,REP,Michael M KEITH,546,263,262,21
Daviess,02 BARR 2,County Commissioner,3,1,DEM,No Candidate Filed,0,0,0,0
Daviess,02 BARR 2,County Council Member,At Large,3,REP,Marilyn J McCULLOUGH,399,191,192,16
Daviess,02 BARR 2,County Council Member,At Large,3,REP,Thomas E SCHAFFER,312,139,158,15
Daviess,02 BARR 2,County Council Member,At Large,3,REP,Mike SPRINKLE,324,152,155,17
Daviess,02 BARR 2,County Council Member,At Large,3,DEM,No Candidate Filed,0,0,0,0
Daviess,02 BARR 2,BR School Brd Mem,1,1,,Alex M KNEPP,527,259,248,20
Daviess,02 BARR 2,IN Supreme Court-Rush,,1,,Yes,357,173,168,16
Daviess,02 BARR 2,IN Supreme Court-Rush,,1,,No,103,58,41,4
Daviess,02 BARR 2,IN Supreme Court-Massa,,1,,Yes,352,167,172,13
Daviess,02 BARR 2,IN Supreme Court-Massa,,1,,No,99,58,35,6
Daviess,02 BARR 2,IN Supreme Court-Molter,,1,,Yes,349,168,168,13
Daviess,02 BARR 2,IN Supreme Court-Molter,,1,,No,102,57,39,6
Daviess,02 BARR 2,Court of Appeals Dist 1-Foley,,1,,Yes,349,171,165,13
Daviess,02 BARR 2,Court of Appeals Dist 1-Foley,,1,,No,97,53,40,4
Daviess,02 BARR 2,Court of Appeals Dist 4-Pyle III,,1,,Yes,350,172,168,10
Daviess,02 BARR 2,Court of Appeals Dist 4-Pyle III,,1,,No,92,52,38,2
Daviess,02 BARR 2,Straight Party,,,DEM,,15,,,
Daviess,02 BARR 2,Straight Party,,,LBT,,1,,,
Daviess,02 BARR 2,Straight Party,,,REP,,217,,,
Daviess,03 BOGARD,Registered Voters,,,,,288,,,
Daviess,03 BOGARD,Ballots Cast,,,,,186,,,
Daviess,03 BOGARD,Public Question-Const Amendment,,1,,Yes,90,45,41,4
Daviess,03 BOGARD,Public Question-Const Amendment,,1,,No,67,31,33,3
Daviess,03 BOGARD,President,,1,REP,Donald J. TRUMP / JD VANCE,175,83,84,8
Daviess,03 BOGARD,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,7,5,0,2
Daviess,03 BOGARD,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0,0
Daviess,03 BOGARD,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,0,2,0
Daviess,03 BOGARD,President,,1,,Write-In,0,0,0,0
Daviess,03 BOGARD,U.S. Senate,,1,REP,Jim BANKS,159,75,76,8
Daviess,03 BOGARD,U.S. Senate,,1,DEM,Valerie McCRAY,9,6,1,2
Daviess,03 BOGARD,U.S. Senate,,1,LBT,Andrew HORNING,5,1,4,0
Daviess,03 BOGARD,U.S. Senate,,1,,Write-In,0,0,0,0
Daviess,03 BOGARD,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,142,65,68,9
Daviess,03 BOGARD,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,19,10,7,2
Daviess,03 BOGARD,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,16,9,7,0
Daviess,03 BOGARD,Governor,,1,,Write-In,0,0,0,0
Daviess,03 BOGARD,Attorney General,,1,REP,Todd ROKITA,162,74,80,8
Daviess,03 BOGARD,Attorney General,,1,DEM,Destiny WELLS,13,10,1,2
Daviess,03 BOGARD,U.S. House,8,1,REP,Mark MESSMER,167,78,80,9
Daviess,03 BOGARD,U.S. House,8,1,DEM,Erik HURT,7,5,0,2
Daviess,03 BOGARD,U.S. House,8,1,LBT,K Richard FITZLAFF,7,4,3,0
Daviess,03 BOGARD,U.S. House,8,1,,Write-In,0,0,0,0
Daviess,03 BOGARD,State House,63,1,REP,Shane M LINDAUER,165,76,81,8
Daviess,03 BOGARD,State House,63,1,DEM,Teresa KENDALL,11,7,1,3
Daviess,03 BOGARD,County Recorder,,1,REP,Rosetta NEWTON,160,73,79,8
Daviess,03 BOGARD,County Recorder,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,03 BOGARD,County Treasurer,,1,REP,Jamie K CHAPMAN,161,78,75,8
Daviess,03 BOGARD,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,03 BOGARD,County Coroner,,1,REP,Tyler COUNSIL,165,77,79,9
Daviess,03 BOGARD,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,03 BOGARD,County Surveyor,,1,REP,Phillip Shawn GABHART,166,80,78,8
Daviess,03 BOGARD,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,03 BOGARD,County Commissioner,1,1,REP,Tracy (Tc) COOK,162,77,77,8
Daviess,03 BOGARD,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Daviess,03 BOGARD,County Commissioner,3,1,REP,Michael M KEITH,162,74,80,8
Daviess,03 BOGARD,County Commissioner,3,1,DEM,No Candidate Filed,0,0,0,0
Daviess,03 BOGARD,County Council Member,At Large,3,REP,Marilyn J McCULLOUGH,133,62,63,8
Daviess,03 BOGARD,County Council Member,At Large,3,REP,Thomas E SCHAFFER,113,54,52,7
Daviess,03 BOGARD,County Council Member,At Large,3,REP,Mike SPRINKLE,121,60,53,8
Daviess,03 BOGARD,County Council Member,At Large,3,DEM,No Candidate Filed,0,0,0,0
Daviess,03 BOGARD,ND School Brd Mem,At Large,1,,Nathan A ALDERSON,142,67,67,8
Daviess,03 BOGARD,ND School Brd Mem,2,1,,Johnathon M RODICH,125,60,59,6
Daviess,03 BOGARD,ND School Brd Mem,3,1,,Robin R DOVE,81,47,32,2
Daviess,03 BOGARD,ND School Brd Mem,3,1,,Jared M SMITH,85,34,45,6
Daviess,03 BOGARD,IN Supreme Court-Rush,,1,,Yes,96,40,51,5
Daviess,03 BOGARD,IN Supreme Court-Rush,,1,,No,39,25,13,1
Daviess,03 BOGARD,IN Supreme Court-Massa,,1,,Yes,94,41,48,5
Daviess,03 BOGARD,IN Supreme Court-Massa,,1,,No,39,24,14,1
Daviess,03 BOGARD,IN Supreme Court-Molter,,1,,Yes,97,43,50,4
Daviess,03 BOGARD,IN Supreme Court-Molter,,1,,No,37,24,12,1
Daviess,03 BOGARD,Court of Appeals Dist 1-Foley,,1,,Yes,97,44,48,5
Daviess,03 BOGARD,Court of Appeals Dist 1-Foley,,1,,No,39,24,14,1
Daviess,03 BOGARD,Court of Appeals Dist 4-Pyle III,,1,,Yes,92,40,48,4
Daviess,03 BOGARD,Court of Appeals Dist 4-Pyle III,,1,,No,43,26,15,2
Daviess,03 BOGARD,Straight Party,,,DEM,,4,,,
Daviess,03 BOGARD,Straight Party,,,REP,,55,,,
Daviess,04 ELMORE 1,Registered Voters,,,,,426,,,
Daviess,04 ELMORE 1,Ballots Cast,,,,,311,,,
Daviess,04 ELMORE 1,Public Question-Const Amendment,,1,,Yes,164,85,78,1
Daviess,04 ELMORE 1,Public Question-Const Amendment,,1,,No,114,55,50,9
Daviess,04 ELMORE 1,President,,1,REP,Donald J. TRUMP / JD VANCE,277,136,134,7
Daviess,04 ELMORE 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,27,19,5,3
Daviess,04 ELMORE 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0,0
Daviess,04 ELMORE 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,1,0,0,1
Daviess,04 ELMORE 1,President,,1,,Write-In,0,0,0,0
Daviess,04 ELMORE 1,U.S. Senate,,1,REP,Jim BANKS,255,124,124,7
Daviess,04 ELMORE 1,U.S. Senate,,1,DEM,Valerie McCRAY,31,19,8,4
Daviess,04 ELMORE 1,U.S. Senate,,1,LBT,Andrew HORNING,7,5,2,0
Daviess,04 ELMORE 1,U.S. Senate,,1,,Write-In,0,0,0,0
Daviess,04 ELMORE 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,207,99,101,7
Daviess,04 ELMORE 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,46,27,16,3
Daviess,04 ELMORE 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,42,23,18,1
Daviess,04 ELMORE 1,Governor,,1,,Write-In,0,0,0,0
Daviess,04 ELMORE 1,Attorney General,,1,REP,Todd ROKITA,262,128,128,6
Daviess,04 ELMORE 1,Attorney General,,1,DEM,Destiny WELLS,38,24,9,5
Daviess,04 ELMORE 1,U.S. House,8,1,REP,Mark MESSMER,255,124,124,7
Daviess,04 ELMORE 1,U.S. House,8,1,DEM,Erik HURT,31,18,9,4
Daviess,04 ELMORE 1,U.S. House,8,1,LBT,K Richard FITZLAFF,15,11,4,0
Daviess,04 ELMORE 1,U.S. House,8,1,,Write-In,0,0,0,0
Daviess,04 ELMORE 1,State House,45,1,REP,Bruce BORDERS,280,139,134,7
Daviess,04 ELMORE 1,State House,45,1,DEM,No Candidate Filed,0,0,0,0
Daviess,04 ELMORE 1,County Recorder,,1,REP,Rosetta NEWTON,273,139,126,8
Daviess,04 ELMORE 1,County Recorder,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,04 ELMORE 1,County Treasurer,,1,REP,Jamie K CHAPMAN,269,137,124,8
Daviess,04 ELMORE 1,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,04 ELMORE 1,County Coroner,,1,REP,Tyler COUNSIL,275,139,129,7
Daviess,04 ELMORE 1,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,04 ELMORE 1,County Surveyor,,1,REP,Phillip Shawn GABHART,272,134,130,8
Daviess,04 ELMORE 1,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,04 ELMORE 1,County Commissioner,1,1,REP,Tracy (Tc) COOK,270,133,129,8
Daviess,04 ELMORE 1,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Daviess,04 ELMORE 1,County Commissioner,3,1,REP,Michael M KEITH,265,130,129,6
Daviess,04 ELMORE 1,County Commissioner,3,1,DEM,No Candidate Filed,0,0,0,0
Daviess,04 ELMORE 1,County Council Member,At Large,3,REP,Marilyn J McCULLOUGH,198,104,87,7
Daviess,04 ELMORE 1,County Council Member,At Large,3,REP,Thomas E SCHAFFER,175,88,79,8
Daviess,04 ELMORE 1,County Council Member,At Large,3,REP,Mike SPRINKLE,204,109,87,8
Daviess,04 ELMORE 1,County Council Member,At Large,3,DEM,No Candidate Filed,0,0,0,0
Daviess,04 ELMORE 1,ND School Brd Mem,At Large,1,,Nathan A ALDERSON,228,114,107,7
Daviess,04 ELMORE 1,ND School Brd Mem,2,1,,Johnathon M RODICH,183,88,89,6
Daviess,04 ELMORE 1,ND School Brd Mem,3,1,,Robin R DOVE,195,101,86,8
Daviess,04 ELMORE 1,ND School Brd Mem,3,1,,Jared M SMITH,95,47,45,3
Daviess,04 ELMORE 1,IN Supreme Court-Rush,,1,,Yes,173,90,78,5
Daviess,04 ELMORE 1,IN Supreme Court-Rush,,1,,No,65,32,30,3
Daviess,04 ELMORE 1,IN Supreme Court-Massa,,1,,Yes,175,91,80,4
Daviess,04 ELMORE 1,IN Supreme Court-Massa,,1,,No,58,28,27,3
Daviess,04 ELMORE 1,IN Supreme Court-Molter,,1,,Yes,182,90,87,5
Daviess,04 ELMORE 1,IN Supreme Court-Molter,,1,,No,55,31,22,2
Daviess,04 ELMORE 1,Court of Appeals Dist 1-Foley,,1,,Yes,185,92,87,6
Daviess,04 ELMORE 1,Court of Appeals Dist 1-Foley,,1,,No,50,29,19,2
Daviess,04 ELMORE 1,Court of Appeals Dist 4-Pyle III,,1,,Yes,182,91,87,4
Daviess,04 ELMORE 1,Court of Appeals Dist 4-Pyle III,,1,,No,51,28,20,3
Daviess,04 ELMORE 1,Straight Party,,,DEM,,8,,,
Daviess,04 ELMORE 1,Straight Party,,,REP,,86,,,
Daviess,05 ELMORE 2,Registered Voters,,,,,229,,,
Daviess,05 ELMORE 2,Ballots Cast,,,,,137,,,
Daviess,05 ELMORE 2,Public Question-Const Amendment,,1,,Yes,60,34,26,0
Daviess,05 ELMORE 2,Public Question-Const Amendment,,1,,No,58,29,27,2
Daviess,05 ELMORE 2,President,,1,REP,Donald J. TRUMP / JD VANCE,117,57,56,4
Daviess,05 ELMORE 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,17,10,4,3
Daviess,05 ELMORE 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,0,1,0
Daviess,05 ELMORE 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,1,1,0,0
Daviess,05 ELMORE 2,President,,1,,Write-In,1,0,1,0
Daviess,05 ELMORE 2,U.S. Senate,,1,REP,Jim BANKS,100,49,48,3
Daviess,05 ELMORE 2,U.S. Senate,,1,DEM,Valerie McCRAY,16,9,4,3
Daviess,05 ELMORE 2,U.S. Senate,,1,LBT,Andrew HORNING,6,3,3,0
Daviess,05 ELMORE 2,U.S. Senate,,1,,Write-In,0,0,0,0
Daviess,05 ELMORE 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,87,45,38,4
Daviess,05 ELMORE 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,20,9,9,2
Daviess,05 ELMORE 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,17,5,11,1
Daviess,05 ELMORE 2,Governor,,1,,Write-In,0,0,0,0
Daviess,05 ELMORE 2,Attorney General,,1,REP,Todd ROKITA,108,53,51,4
Daviess,05 ELMORE 2,Attorney General,,1,DEM,Destiny WELLS,19,10,6,3
Daviess,05 ELMORE 2,U.S. House,8,1,REP,Mark MESSMER,106,52,50,4
Daviess,05 ELMORE 2,U.S. House,8,1,DEM,Erik HURT,19,11,5,3
Daviess,05 ELMORE 2,U.S. House,8,1,LBT,K Richard FITZLAFF,3,0,3,0
Daviess,05 ELMORE 2,U.S. House,8,1,,Write-In,0,0,0,0
Daviess,05 ELMORE 2,State House,45,1,REP,Bruce BORDERS,109,56,50,3
Daviess,05 ELMORE 2,State House,45,1,DEM,No Candidate Filed,0,0,0,0
Daviess,05 ELMORE 2,County Recorder,,1,REP,Rosetta NEWTON,109,55,51,3
Daviess,05 ELMORE 2,County Recorder,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,05 ELMORE 2,County Treasurer,,1,REP,Jamie K CHAPMAN,112,57,52,3
Daviess,05 ELMORE 2,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,05 ELMORE 2,County Coroner,,1,REP,Tyler COUNSIL,108,55,50,3
Daviess,05 ELMORE 2,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,05 ELMORE 2,County Surveyor,,1,REP,Phillip Shawn GABHART,114,61,50,3
Daviess,05 ELMORE 2,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,05 ELMORE 2,County Commissioner,1,1,REP,Tracy (Tc) COOK,113,59,51,3
Daviess,05 ELMORE 2,County Commissioner,1,1,DEM,No Candidate Filed,0,0,0,0
Daviess,05 ELMORE 2,County Commissioner,3,1,REP,Michael M KEITH,106,55,48,3
Daviess,05 ELMORE 2,County Commissioner,3,1,DEM,No Candidate Filed,0,0,0,0
Daviess,05 ELMORE 2,County Council Member,At Large,3,REP,Marilyn J McCULLOUGH,67,35,29,3
Daviess,05 ELMORE 2,County Council Member,At Large,3,REP,Thomas E SCHAFFER,54,30,21,3
Daviess,05 ELMORE 2,County Council Member,At Large,3,REP,Mike SPRINKLE,60,30,27,3
Daviess,05 ELMORE 2,County Council Member,At Large,3,DEM,No Candidate Filed,0,0,0,0
Daviess,05 ELMORE 2,ND School Brd Mem,,1,,Nathan A ALDERSON,81,40,37,4
Daviess,05 ELMORE 2,ND School Brd Mem,2,1,,Johnathon M RODICH,78,38,37,3
Daviess,05 ELMORE 2,ND School Brd Mem,3,1,,Robin R DOVE,76,37,35,4
Daviess,05 ELMORE 2,ND School Brd Mem,3,1,,Jared M SMITH,35,17,17,1
Daviess,05 ELMORE 2,IN Supreme Court-Rush,,1,,Yes,66,33,31,2
Daviess,05 ELMORE 2,IN Supreme Court-Rush,,1,,No,24,13,9,2
Daviess,05 ELMORE 2,IN Supreme Court-Rush,,1,,Yes,63,34,27,2
Daviess,05 ELMORE 2,IN Supreme Court-Rush,,1,,No,25,12,11,2
Daviess,05 ELMORE 2,IN Supreme Court-Molter,,1,,Yes,64,34,28,2
Daviess,05 ELMORE 2,IN Supreme Court-Molter,,1,,No,29,15,12,2
Daviess,05 ELMORE 2,Court of Appeals Dist 1-Foley,,1,,Yes,59,31,25,3
Daviess,05 ELMORE 2,Court of Appeals Dist 1-Foley,,1,,No,35,20,14,1
Daviess,05 ELMORE 2,Court of Appeals Dist 4-Pyle III,,1,,Yes,61,33,27,1
Daviess,05 ELMORE 2,Court of Appeals Dist 4-Pyle III,,1,,No,31,17,11,3
Daviess,05 ELMORE 2,Straight Party,,,DEM,,6,,,
Daviess,05 ELMORE 2,Straight Party,,,LBT,,1,,,
Daviess,05 ELMORE 2,Straight Party,,,REP,,42,,,
Daviess,06 HARRISON,Registered Voters,,,,,477,,,
Daviess,06 HARRISON,Ballots Cast,,,,,379,,,
Daviess,06 HARRISON,Public Question-Const Amendment,,1,,Yes,161,96,61,4
Daviess,06 HARRISON,Public Question-Const Amendment,,1,,No,173,110,62,1
Daviess,06 HARRISON,President,,1,REP,Donald J. TRUMP / JD VANCE,329,196,123,10
Daviess,06 HARRISON,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,43,30,12,1
Daviess,06 HARRISON,President,,1,LBT,Chase OLIVER / Mike terr MAAT,4,0,4,0
Daviess,06 HARRISON,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,1,0,1,0
Daviess,06 HARRISON,President,,1,,Write-In,0,0,0,0
Daviess,06 HARRISON,U.S. Senate,,1,REP,Jim BANKS,310,185,115,10
Daviess,06 HARRISON,U.S. Senate,,1,DEM,Valerie McCRAY,40,28,11,1
Daviess,06 HARRISON,U.S. Senate,,1,LBT,Andrew HORNING,3,1,2,0
Daviess,06 HARRISON,U.S. Senate,,1,,Write-In,0,0,0,0
Daviess,06 HARRISON,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,286,170,106,10
Daviess,06 HARRISON,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,50,33,16,1
Daviess,06 HARRISON,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,28,12,16,0
Daviess,06 HARRISON,Governor,,1,,Write-In,0,0,0,0
Daviess,06 HARRISON,Attorney General,,1,REP,Todd ROKITA,310,189,111,10
Daviess,06 HARRISON,Attorney General,,1,DEM,Destiny WELLS,49,32,16,1
Daviess,06 HARRISON,U.S. House,8,1,REP,Mark MESSMER,321,190,121,10
Daviess,06 HARRISON,U.S. House,8,1,DEM,Erik HURT,39,27,11,1
Daviess,06 HARRISON,U.S. House,8,1,LBT,K Richard FITZLAFF,6,3,3,0
Daviess,06 HARRISON,U.S. House,8,1,,Write-In,0,0,0,0
Daviess,06 HARRISON,State House,63,1,REP,Shane M LINDAUER,309,186,113,10
Daviess,06 HARRISON,State House,63,1,DEM,Teresa KENDALL,49,32,16,1
Daviess,06 HARRISON,County Recorder,,1,REP,Rosetta NEWTON,319,190,122,7
Daviess,06 HARRISON,County Recorder,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,06 HARRISON,County Treasurer,,1,REP,Jamie K CHAPMAN,323,192,124,7
Daviess,06 HARRISON,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,06 HARRISON,County Coroner,,1,REP,Tyler COUNSIL,314,182,125,7
Daviess,06 HARRISON,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,06 HARRISON,County Surveyor,,1,REP,Phillip Shawn GABHART,317,193,117,7
Daviess,06 HARRISON,County Surveyor,,1,DEM,No Candidate Filed,0,0,0,0
Daviess,06 HARRISON,County Commissioner,1,1,REP,Tracy (Tc) COOK,312,188,117,7
