county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Orange,03-French Lick North,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,0,1,0
Orange,03-French Lick North,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,2,5,0
Orange,03-French Lick North,President,,1,,Write-In,2,0,2,0
Orange,03-French Lick North,U.S. Senate,,1,REP,Jim BANKS,292,76,194,22
Orange,03-French Lick North,U.S. Senate,,1,DEM,Valerie McCRAY,98,23,65,10
Orange,03-French Lick North,U.S. Senate,,1,LBT,Andrew HORNING,12,3,8,1
Orange,03-French Lick North,U.S. Senate,,1,,Write-In,0,0,0,0
Orange,03-French Lick North,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,266,74,171,21
Orange,03-French Lick North,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,116,26,82,8
Orange,03-French Lick North,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,28,7,18,3
Orange,03-French Lick North,Governor,,1,,Write-In,0,0,0,0
Orange,03-French Lick North,Attorney General,,1,REP,Todd ROKITA,299,78,199,22
Orange,03-French Lick North,Attorney General,,1,DEM,Destiny WELLS,108,26,72,10
Orange,03-French Lick North,U.S. House,8,1,REP,Mark MESSMER,312,81,209,22
Orange,03-French Lick North,U.S. House,8,1,DEM,Erik HURT,87,21,58,8
Orange,03-French Lick North,U.S. House,8,1,LBT,K Richard FITZLAFF,18,5,11,2
Orange,03-French Lick North,U.S. House,8,1,,Write-In,0,0,0,0
Orange,03-French Lick North,State Senate,4,1,REP,Eric A. KOCH,346,89,232,25
Orange,03-French Lick North,State Senate,4,1,DEM,No Candidate Filed,0,0,0,0
Orange,03-French Lick North,State House,65,1,REP,Chris D. MAY,328,86,219,23
Orange,03-French Lick North,State House,65,1,DEM,No Candidate Filed,0,0,0,0
Orange,03-French Lick North,Clerk Of The Circuit Court,,1,REP,Elizabeth (Liz) JONES,330,87,219,24
Orange,03-French Lick North,Clerk Of The Circuit Court,,1,DEM,No Candidate Filed,0,0,0,0
Orange,03-French Lick North,County Auditor,,1,REP,Sandy HILL,335,85,224,26
Orange,03-French Lick North,County Auditor,,1,DEM,No Candidate Filed,0,0,0,0
Orange,03-French Lick North,County Recorder,,1,REP,Heather HENDERSON,293,79,196,18
Orange,03-French Lick North,County Recorder,,1,DEM,Rebecca A. HALEY,115,30,72,13
Orange,03-French Lick North,County Treasurer,,1,REP,Shelley HAMMACK,334,88,221,25
Orange,03-French Lick North,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Orange,03-French Lick North,County Coroner,,1,REP,Benjimin C. FARRIS,341,90,227,24
Orange,03-French Lick North,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Orange,03-French Lick North,County Commissioner,2,1,REP,Steve HOPPER,292,73,197,22
Orange,03-French Lick North,County Commissioner,3,1,REP,Richard W. DIXON,331,82,224,25
Orange,03-French Lick North,County Commissioner,3,1,DEM,No Candidate Filed,0,0,0,0
Orange,03-French Lick North,County Council,At Large,3,,Zachary D. BROWN,283,74,191,18
Orange,03-French Lick North,County Council,At Large,3,,George Edward KEY,180,53,109,18
Orange,03-French Lick North,County Council,At Large,3,,Alan D. WAYNICK,210,60,132,18
Orange,03-French Lick North,County Council,At Large,3,,Mark B. JONES,103,20,73,10
Orange,03-French Lick North,County Council,At Large,3,,Austin SCHABER,132,25,98,9
Orange,03-French Lick North,Springs Valley SB,French Lick Town,2,,Todd MARSHALL,300,72,207,21
Orange,03-French Lick North,Springs Valley SB,French Lick Town,2,,Carla (Allen) NEWLIN,205,48,143,14
Orange,03-French Lick North,Springs Valley SB,French Lick Twp,2,,Christopher D. BURTON,250,62,173,15
Orange,03-French Lick North,Springs Valley SB,French Lick Twp,2,,Dustin FARRIS,268,65,183,20
Orange,03-French Lick North,IN Supreme Court-Rush,,1,,Yes,247,61,170,16
Orange,03-French Lick North,IN Supreme Court-Rush,,1,,No,93,28,60,5
Orange,03-French Lick North,IN Supreme Court-Massa,,1,,Yes,245,61,167,17
Orange,03-French Lick North,IN Supreme Court-Massa,,1,,No,98,27,63,8
Orange,03-French Lick North,IN Supreme Court-Molter,,1,,Yes,246,58,171,17
Orange,03-French Lick North,IN Supreme Court-Molter,,1,,No,96,29,60,7
Orange,03-French Lick North,Court of Appeals Dist 1-Foley,,1,,Yes,243,58,170,15
Orange,03-French Lick North,Court of Appeals Dist 1-Foley,,1,,No,92,28,57,7
Orange,03-French Lick North,Court of Appeals Dist 4-Pyle III,,1,,Yes,247,57,175,15
Orange,03-French Lick North,Court of Appeals Dist 4-Pyle III,,1,,No,89,28,55,6
Orange,03-French Lick North,Straight Party,,,DEM,,21,,,
Orange,03-French Lick North,Straight Party,,,REP,,98,,,
Orange,04-French Lick South,Registered Voters,,,,,654,,,
Orange,04-French Lick South,Ballots Cast,,,,,411,,,
Orange,04-French Lick South,Public Question-Const Amendment,,1,,Yes,214,55,153,6
Orange,04-French Lick South,Public Question-Const Amendment,,1,,No,152,33,117,2
Orange,04-French Lick South,President,,1,REP,Donald J. TRUMP / JD VANCE,273,64,204,5
Orange,04-French Lick South,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,127,35,85,7
Orange,04-French Lick South,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,1,0,0
Orange,04-French Lick South,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,1,1,0
Orange,04-French Lick South,President,,1,,Write-In,2,0,2,0
Orange,04-French Lick South,U.S. Senate,,1,REP,Jim BANKS,240,66,169,5
Orange,04-French Lick South,U.S. Senate,,1,DEM,Valerie McCRAY,120,34,79,7
Orange,04-French Lick South,U.S. Senate,,1,LBT,Andrew HORNING,9,0,9,0
Orange,04-French Lick South,U.S. Senate,,1,,Write-In,0,0,0,0
Orange,04-French Lick South,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,225,54,166,5
Orange,04-French Lick South,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,136,35,94,7
Orange,04-French Lick South,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,26,9,17,0
Orange,04-French Lick South,Governor,,1,,Write-In,0,0,0,0
Orange,04-French Lick South,Attorney General,,1,REP,Todd ROKITA,258,62,191,5
Orange,04-French Lick South,Attorney General,,1,DEM,Destiny WELLS,125,37,81,7
Orange,04-French Lick South,U.S. House,8,1,REP,Mark MESSMER,273,68,200,5
Orange,04-French Lick South,U.S. House,8,1,DEM,Erik HURT,112,34,71,7
Orange,04-French Lick South,U.S. House,8,1,LBT,K Richard FITZLAFF,5,1,4,0
Orange,04-French Lick South,U.S. House,8,1,,Write-In,0,0,0,0
Orange,04-French Lick South,State Senate,4,1,REP,Eric A. KOCH,305,75,224,6
Orange,04-French Lick South,State Senate,4,1,DEM,No Candidate Filed,0,0,0,0
Orange,04-French Lick South,State House,65,1,REP,Chris D. MAY,302,74,223,5
Orange,04-French Lick South,State House,65,1,DEM,No Candidate Filed,0,0,0,0
Orange,04-French Lick South,Clerk Of The Circuit Court,,1,REP,Elizabeth (Liz) JONES,301,76,220,5
Orange,04-French Lick South,Clerk Of The Circuit Court,,1,DEM,No Candidate Filed,0,0,0,0
Orange,04-French Lick South,County Auditor,,1,REP,Sandy HILL,302,72,225,5
Orange,04-French Lick South,County Auditor,,1,DEM,No Candidate Filed,0,0,0,0
Orange,04-French Lick South,County Recorder,,1,REP,Heather HENDERSON,256,60,191,5
Orange,04-French Lick South,County Recorder,,1,DEM,Rebecca A. HALEY,127,40,81,6
Orange,04-French Lick South,County Treasurer,,1,REP,Shelley HAMMACK,305,74,226,5
Orange,04-French Lick South,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Orange,04-French Lick South,County Coroner,,1,REP,Benjimin C. FARRIS,323,77,241,5
Orange,04-French Lick South,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Orange,04-French Lick South,County Commissioner,2,1,REP,Steve HOPPER,251,62,184,5
Orange,04-French Lick South,County Commissioner,3,1,REP,Richard W. DIXON,302,69,228,5
Orange,04-French Lick South,County Commissioner,3,1,DEM,No Candidate Filed,0,0,0,0
Orange,04-French Lick South,County Council,At Large,3,,Zachary D. BROWN,247,57,185,5
Orange,04-French Lick South,County Council,At Large,3,,George Edward KEY,134,41,92,1
Orange,04-French Lick South,County Council,At Large,3,,Alan D. WAYNICK,197,48,146,3
Orange,04-French Lick South,County Council,At Large,3,,Mark B. JONES,122,34,84,4
Orange,04-French Lick South,County Council,At Large,3,,Austin SCHABER,121,28,88,5
Orange,04-French Lick South,Springs Valley SB,French Lick Town,2,,Todd MARSHALL,271,69,197,5
Orange,04-French Lick South,Springs Valley SB,French Lick Town,2,,Carla (Allen) NEWLIN,193,48,140,5
Orange,04-French Lick South,Springs Valley SB,French Lick Twp,2,,Christopher D. BURTON,231,57,169,5
Orange,04-French Lick South,Springs Valley SB,French Lick Twp,2,,Dustin FARRIS,239,62,171,6
Orange,04-French Lick South,IN Supreme Court-Rush,,1,,Yes,216,51,160,5
Orange,04-French Lick South,IN Supreme Court-Rush,,1,,No,100,28,70,2
Orange,04-French Lick South,IN Supreme Court-Massa,,1,,Yes,217,51,162,4
Orange,04-French Lick South,IN Supreme Court-Massa,,1,,No,99,27,69,3
Orange,04-French Lick South,IN Supreme Court-Molter,,1,,Yes,221,51,166,4
Orange,04-French Lick South,IN Supreme Court-Molter,,1,,No,100,27,70,3
Orange,04-French Lick South,Court of Appeals Dist 1-Foley,,1,,Yes,212,49,160,3
Orange,04-French Lick South,Court of Appeals Dist 1-Foley,,1,,No,99,29,67,3
Orange,04-French Lick South,Court of Appeals Dist 4-Pyle III,,1,,Yes,210,46,161,3
Orange,04-French Lick South,Court of Appeals Dist 4-Pyle III,,1,,No,103,32,68,3
Orange,04-French Lick South,Straight Party,,,DEM,,34,,,
Orange,04-French Lick South,Straight Party,,,REP,,95,,,
Orange,05-French Lick West,Registered Voters,,,,,548,,,
Orange,05-French Lick West,Ballots Cast,,,,,327,,,
Orange,05-French Lick West,Public Question-Const Amendment,,1,,Yes,168,35,131,2
Orange,05-French Lick West,Public Question-Const Amendment,,1,,No,112,24,81,7
Orange,05-French Lick West,President,,1,REP,Donald J. TRUMP / JD VANCE,251,58,185,8
Orange,05-French Lick West,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,66,19,41,6
Orange,05-French Lick West,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0,0
Orange,05-French Lick West,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,0,7,0
Orange,05-French Lick West,President,,1,,Write-In,0,0,0,0
Orange,05-French Lick West,U.S. Senate,,1,REP,Jim BANKS,210,51,152,7
Orange,05-French Lick West,U.S. Senate,,1,DEM,Valerie McCRAY,77,19,51,7
Orange,05-French Lick West,U.S. Senate,,1,LBT,Andrew HORNING,6,2,4,0
Orange,05-French Lick West,U.S. Senate,,1,,Write-In,0,0,0,0
Orange,05-French Lick West,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,184,45,132,7
Orange,05-French Lick West,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,93,20,66,7
Orange,05-French Lick West,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,21,6,15,0
Orange,05-French Lick West,Governor,,1,,Write-In,0,0,0,0
Orange,05-French Lick West,Attorney General,,1,REP,Todd ROKITA,222,53,163,6
Orange,05-French Lick West,Attorney General,,1,DEM,Destiny WELLS,83,19,56,8
Orange,05-French Lick West,U.S. House,8,1,REP,Mark MESSMER,226,53,165,8
Orange,05-French Lick West,U.S. House,8,1,DEM,Erik HURT,71,18,47,6
Orange,05-French Lick West,U.S. House,8,1,LBT,K Richard FITZLAFF,4,3,1,0
Orange,05-French Lick West,U.S. House,8,1,,Write-In,0,0,0,0
Orange,05-French Lick West,State Senate,4,1,REP,Eric A. KOCH,257,60,188,9
Orange,05-French Lick West,State Senate,4,1,DEM,No Candidate Filed,0,0,0,0
Orange,05-French Lick West,State House,65,1,REP,Chris D. MAY,254,58,187,9
Orange,05-French Lick West,State House,65,1,DEM,No Candidate Filed,0,0,0,0
Orange,05-French Lick West,Clerk Of The Circuit Court,,1,REP,Elizabeth (Liz) JONES,252,56,187,9
Orange,05-French Lick West,Clerk Of The Circuit Court,,1,DEM,No Candidate Filed,0,0,0,0
Orange,05-French Lick West,County Auditor,,1,REP,Sandy HILL,255,57,189,9
Orange,05-French Lick West,County Auditor,,1,DEM,No Candidate Filed,0,0,0,0
Orange,05-French Lick West,County Recorder,,1,REP,Heather HENDERSON,220,52,162,6
Orange,05-French Lick West,County Recorder,,1,DEM,Rebecca A. HALEY,83,20,56,7
Orange,05-French Lick West,County Treasurer,,1,REP,Shelley HAMMACK,256,57,190,9
Orange,05-French Lick West,County Treasurer,,1,DEM,No Candidate Filed,0,0,0,0
Orange,05-French Lick West,County Coroner,,1,REP,Benjimin C. FARRIS,259,60,190,9
Orange,05-French Lick West,County Coroner,,1,DEM,No Candidate Filed,0,0,0,0
Orange,05-French Lick West,County Commissioner,2,1,REP,Steve HOPPER,228,54,167,7
Orange,05-French Lick West,County Commissioner,3,1,REP,Richard W. DIXON,255,55,190,10
Orange,05-French Lick West,County Commissioner,3,1,DEM,No Candidate Filed,0,0,0,0
Orange,05-French Lick West,County Council,At Large,3,,Zachary D. BROWN,196,46,145,5
Orange,05-French Lick West,County Council,At Large,3,,George Edward KEY,125,31,91,3
Orange,05-French Lick West,County Council,At Large,3,,Alan D. WAYNICK,158,43,111,4
Orange,05-French Lick West,County Council,At Large,3,,Mark B. JONES,65,15,43,7
Orange,05-French Lick West,County Council,At Large,3,,Austin SCHABER,83,16,62,5
Orange,05-French Lick West,Springs Valley SB,French Lick Town,2,,Todd MARSHALL,205,46,152,7
Orange,05-French Lick West,Springs Valley SB,French Lick Town,2,,Carla (Allen) NEWLIN,147,30,111,6
Orange,05-French Lick West,Springs Valley SB,French Lick Twp,2,,Christopher D. BURTON,181,48,127,6
Orange,05-French Lick West,Springs Valley SB,French Lick Twp,2,,Dustin FARRIS,192,37,148,7
Orange,05-French Lick West,IN Supreme Court-Rush,,1,,Yes,176,41,131,4
Orange,05-French Lick West,IN Supreme Court-Rush,,1,,No,65,12,50,3
Orange,05-French Lick West,IN Supreme Court-Massa,,1,,Yes,175,39,133,3
Orange,05-French Lick West,IN Supreme Court-Massa,,1,,No,64,14,46,4
Orange,05-French Lick West,IN Supreme Court-Molter,,1,,Yes,175,37,133,5
Orange,05-French Lick West,IN Supreme Court-Molter,,1,,No,61,13,46,2
Orange,05-French Lick West,Court of Appeals Dist 1-Foley,,1,,Yes,180,41,132,7
Orange,05-French Lick West,Court of Appeals Dist 1-Foley,,1,,No,59,11,46,2
Orange,05-French Lick West,Court of Appeals Dist 4-Pyle III,,1,,Yes,180,41,132,7
Orange,05-French Lick West,Court of Appeals Dist 4-Pyle III,,1,,No,59,12,45,2
Orange,05-French Lick West,Straight Party,,,DEM,,21,,,
Orange,05-French Lick West,Straight Party,,,REP,,90,,,
Orange,06-French Lick West West Baden,Registered Voters,,,,,230,,,
Orange,06-French Lick West West Baden,Ballots Cast,,,,,163,,,
Orange,06-French Lick West West Baden,Public Question-Const Amendment,,1,,Yes,91,24,65,2
Orange,06-French Lick West West Baden,Public Question-Const Amendment,,1,,No,41,12,29,0
Orange,06-French Lick West West Baden,President,,1,REP,Donald J. TRUMP / JD VANCE,115,34,80,1
Orange,06-French Lick West West Baden,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,46,14,28,4
Orange,06-French Lick West West Baden,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0,0
Orange,06-French Lick West West Baden,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,1,0,1,0
Orange,06-French Lick West West Baden,President,,1,,Write-In,0,0,0,0
Orange,06-French Lick West West Baden,U.S. Senate,,1,REP,Jim BANKS,107,32,74,1
Orange,06-French Lick West West Baden,U.S. Senate,,1,DEM,Valerie McCRAY,41,13,24,4
Orange,06-French Lick West West Baden,U.S. Senate,,1,LBT,Andrew HORNING,2,0,2,0
Orange,06-French Lick West West Baden,U.S. Senate,,1,,Write-In,0,0,0,0
Orange,06-French Lick West West Baden,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,92,30,62,0
Orange,06-French Lick West West Baden,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,46,13,28,5
Orange,06-French Lick West West Baden,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,15,2,13,0
