county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Scott,01-Finley 1,IN Supreme Court-Molter,,1,,Yes,435,221,194,20
Scott,01-Finley 1,IN Supreme Court-Molter,,1,,No,182,79,85,18
Scott,01-Finley 1,Court of Appeals Dist 1-Foley,,1,,Yes,425,218,184,23
Scott,01-Finley 1,Court of Appeals Dist 1-Foley,,1,,No,185,84,86,15
Scott,01-Finley 1,Court of Appeals Dist 4-Pyle III,,1,,Yes,416,210,187,19
Scott,01-Finley 1,Court of Appeals Dist 4-Pyle III,,1,,No,191,88,83,20
Scott,01-Finley 1,Straight Party,,,DEM,,35,,,
Scott,01-Finley 1,Straight Party,,,REP,,161,,,
Scott,02-Jennings 1,Registered Voters,,,,,892,,,
Scott,02-Jennings 1,Ballots Cast,,,,,415,,,
Scott,02-Jennings 1,Public Question-Const Amendment,,1,,Yes,201,50,134,17
Scott,02-Jennings 1,Public Question-Const Amendment,,1,,No,151,41,91,19
Scott,02-Jennings 1,President,,1,REP,Donald J. TRUMP / JD VANCE,318,89,194,35
Scott,02-Jennings 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,81,15,49,17
Scott,02-Jennings 1,President,,1,LBT,Chase OLIVER / Mike terr MATT,2,0,2,0
Scott,02-Jennings 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,1,8,0
Scott,02-Jennings 1,President,,1,,Write-In,0,0,0,0
Scott,02-Jennings 1,U.S. Senate,,1,REP,Jim BANKS,236,65,141,30
Scott,02-Jennings 1,U.S. Senate,,1,DEM,Valerie McCRAY,94,20,56,18
Scott,02-Jennings 1,U.S. Senate,,1,,Andrew HORNING,8,1,6,1
Scott,02-Jennings 1,U.S. Senate,,1,,Write-In,0,0,0,0
Scott,02-Jennings 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,211,66,127,18
Scott,02-Jennings 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,162,28,101,33
Scott,02-Jennings 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,20,5,13,2
Scott,02-Jennings 1,Governor,,1,,Write-In,0,0,0,0
Scott,02-Jennings 1,Attorney General,,1,REP,Todd ROKITA,225,66,130,29
Scott,02-Jennings 1,Attorney General,,1,DEM,Destiny WELLS,103,19,66,18
Scott,02-Jennings 1,U.S. House,9,1,REP,Erin HOUCHIN,265,72,163,30
Scott,02-Jennings 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,81,15,49,17
Scott,02-Jennings 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,6,2,4,0
Scott,02-Jennings 1,U.S. House,9,1,,Write-In,0,0,0,0
Scott,02-Jennings 1,State House,69,1,REP,Jim LUCAS,233,68,135,30
Scott,02-Jennings 1,State House,69,1,DEM,Trish WHITCOMB,111,20,75,16
Scott,02-Jennings 1,Circuit Court Clerk,,1,REP,Michelle SHELTON,226,66,137,23
Scott,02-Jennings 1,Circuit Court Clerk,,1,DEM,Stacey Broady TURNER,138,28,86,24
Scott,02-Jennings 1,County Recorder,,1,REP,Sarah M. HELTON,218,69,128,21
Scott,02-Jennings 1,County Recorder,,1,DEM,Kristi RICHIE-JOHNSON,149,25,97,27
Scott,02-Jennings 1,County Treasurer,,1,REP,Ryan GABBARD,228,68,131,29
Scott,02-Jennings 1,County Treasurer,,1,DEM,Missy APPLEGATE,153,29,102,22
Scott,02-Jennings 1,County Coroner,,1,REP,Bryton RICHEY,304,78,191,35
Scott,02-Jennings 1,County Surveyor,,1,REP,Mark A. GARDNER,298,75,190,33
Scott,02-Jennings 1,County Commissioner,1,1,REP,Randy JULIAN,187,59,103,25
Scott,02-Jennings 1,County Commissioner,1,1,DEM,Donnie RICHIE,178,31,118,29
Scott,02-Jennings 1,County Commissioner,2,1,REP,Adam BOMAR,175,55,103,17
Scott,02-Jennings 1,County Commissioner,2,1,DEM,Larry BLEVINS,116,22,69,25
Scott,02-Jennings 1,County Commissioner,2,1,,David G. BARRETT,72,15,52,5
Scott,02-Jennings 1,County Council Member,At Large,3,REP,Justin CHEATHAM,158,48,93,17
Scott,02-Jennings 1,County Council Member,At Large,3,REP,John HARDIN,128,35,77,16
Scott,02-Jennings 1,County Council Member,At Large,3,REP,James RICHEY,135,36,84,15
Scott,02-Jennings 1,County Council Member,At Large,3,DEM,Jim BOSWELL,99,18,62,19
Scott,02-Jennings 1,County Council Member,At Large,3,DEM,John C. LIZENBY,189,37,121,31
Scott,02-Jennings 1,County Council Member,At Large,3,DEM,Teresa Baker VANNARSDALL,122,20,82,20
Scott,02-Jennings 1,Scott County SB,1 Jennings Twp,3,,Michael BAUTISTA,177,50,96,31
Scott,02-Jennings 1,Scott County SB,1 Jennings Twp,3,,David F. DEATON,235,55,146,34
Scott,02-Jennings 1,Scott County SB,1 Jennings Twp,3,,Darlene HALL,142,35,84,23
Scott,02-Jennings 1,Scott County SB,1 Jennings Twp,3,,Kasey WHITE,184,45,117,22
Scott,02-Jennings 1,IN Supreme Court-Rush,,1,,Yes,227,46,159,22
Scott,02-Jennings 1,IN Supreme Court-Rush,,1,,No,82,28,44,10
Scott,02-Jennings 1,IN Supreme Court-Massa,,1,,Yes,212,41,151,20
Scott,02-Jennings 1,IN Supreme Court-Massa,,1,,No,94,31,51,12
Scott,02-Jennings 1,IN Supreme Court-Molter,,1,,Yes,219,45,154,20
Scott,02-Jennings 1,IN Supreme Court-Molter,,1,,No,77,28,40,9
Scott,02-Jennings 1,Court of Appeals Dist 1-Foley,,1,,Yes,229,46,164,19
Scott,02-Jennings 1,Court of Appeals Dist 1-Foley,,1,,No,75,26,37,12
Scott,02-Jennings 1,Court of Appeals Dist 4-Pyle III,,1,,Yes,224,45,160,19
Scott,02-Jennings 1,Court of Appeals Dist 4-Pyle III,,1,,No,75,26,39,10
Scott,02-Jennings 1,Straight Party,,,DEM,,11,,,
Scott,02-Jennings 1,Straight Party,,,REP,,70,,,
Scott,03-Jennings 2,Registered Voters,,,,,824,,,
Scott,03-Jennings 2,Ballots Cast,,,,,398,,,
Scott,03-Jennings 2,Public Question-Const Amendment,,1,,Yes,170,34,115,21
Scott,03-Jennings 2,Public Question-Const Amendment,,1,,No,163,39,96,28
Scott,03-Jennings 2,President,,1,REP,Donald J. TRUMP / JD VANCE,288,63,186,39
Scott,03-Jennings 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,101,30,44,27
Scott,03-Jennings 2,President,,1,LBT,Chase OLIVER / Mike terr MATT,0,0,0,0
Scott,03-Jennings 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,0,1,1
Scott,03-Jennings 2,President,,1,,Write-In,0,0,0,0
Scott,03-Jennings 2,U.S. Senate,,1,REP,Jim BANKS,186,43,119,24
Scott,03-Jennings 2,U.S. Senate,,1,DEM,Valerie McCRAY,127,31,57,39
Scott,03-Jennings 2,U.S. Senate,,1,LBT,Andrew HORNING,10,2,7,1
Scott,03-Jennings 2,U.S. Senate,,1,,Write-In,0,0,0,0
Scott,03-Jennings 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,158,38,106,14
Scott,03-Jennings 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,205,46,103,56
Scott,03-Jennings 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,8,2,6,0
Scott,03-Jennings 2,Governor,,1,,Write-In,0,0,0,0
Scott,03-Jennings 2,Attorney General,,1,REP,Todd ROKITA,186,44,120,22
Scott,03-Jennings 2,Attorney General,,1,DEM,Destiny WELLS,133,33,57,43
Scott,03-Jennings 2,U.S. House,9,1,REP,Erin HOUCHIN,216,53,141,22
Scott,03-Jennings 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,126,32,54,40
Scott,03-Jennings 2,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,11,1,5,5
Scott,03-Jennings 2,U.S. House,9,1,,Write-In,0,0,0,0
Scott,03-Jennings 2,State House,69,1,REP,Jim LUCAS,190,47,123,20
Scott,03-Jennings 2,State House,69,1,DEM,Trish WHITCOMB,158,41,73,44
Scott,03-Jennings 2,Circuit Court Clerk,,1,REP,Michelle SHELTON,200,50,129,21
Scott,03-Jennings 2,Circuit Court Clerk,,1,DEM,Stacey Broady TURNER,155,34,77,44
Scott,03-Jennings 2,County Recorder,,1,REP,Sarah M. HELTON,180,43,118,19
Scott,03-Jennings 2,County Recorder,,1,DEM,Kristi RICHIE-JOHNSON,175,43,88,44
Scott,03-Jennings 2,County Treasurer,,1,REP,Ryan GABBARD,179,39,120,20
Scott,03-Jennings 2,County Treasurer,,1,DEM,Missy APPLEGATE,188,48,95,45
Scott,03-Jennings 2,County Coroner,,1,REP,Bryton RICHEY,270,66,166,38
Scott,03-Jennings 2,County Surveyor,,1,REP,Mark A. GARDNER,271,68,158,45
Scott,03-Jennings 2,County Commissioner,1,1,REP,Randy JULIAN,163,38,108,17
Scott,03-Jennings 2,County Commissioner,1,1,DEM,Donnie RICHIE,195,47,96,52
Scott,03-Jennings 2,County Commissioner,2,1,REP,Adam BOMAR,139,35,89,15
Scott,03-Jennings 2,County Commissioner,2,1,DEM,Larry BLEVINS,146,29,71,46
Scott,03-Jennings 2,County Commissioner,2,1,IND,David G. BARRETT,63,23,36,4
Scott,03-Jennings 2,County Council Member,At Large,3,REP,Justin CHEATHAM,125,30,80,15
Scott,03-Jennings 2,County Council Member,At Large,3,REP,John HARDIN,105,27,61,17
Scott,03-Jennings 2,County Council Member,At Large,3,REP,James RICHEY,119,37,70,12
Scott,03-Jennings 2,County Council Member,At Large,3,DEM,Jim BOSWELL,128,29,62,37
Scott,03-Jennings 2,County Council Member,At Large,3,DEM,John C. LIZENBY,204,43,107,54
Scott,03-Jennings 2,County Council Member,At Large,3,DEM,Teresa Baker VANNARSDALL,136,33,68,35
Scott,03-Jennings 2,Scott County SB,1 Jennings Twp,3,,Michael BAUTISTA,166,39,98,29
Scott,03-Jennings 2,Scott County SB,1 Jennings Twp,3,,David F. DEATON,238,59,126,53
Scott,03-Jennings 2,Scott County SB,1 Jennings Twp,3,,Darlene HALL,144,39,73,32
Scott,03-Jennings 2,Scott County SB,1 Jennings Twp,3,,Kasey WHITE,163,39,94,30
Scott,03-Jennings 2,IN Supreme Court-Rush,,1,,Yes,200,44,125,31
Scott,03-Jennings 2,IN Supreme Court-Rush,,1,,No,96,23,59,14
Scott,03-Jennings 2,IN Supreme Court-Massa,,1,,Yes,184,42,119,23
Scott,03-Jennings 2,IN Supreme Court-Massa,,1,,No,108,24,61,23
Scott,03-Jennings 2,IN Supreme Court-Molter,,1,,Yes,189,45,115,29
Scott,03-Jennings 2,IN Supreme Court-Molter,,1,,No,101,24,61,16
Scott,03-Jennings 2,Court of Appeals Dist 1-Foley,,1,,Yes,193,47,117,29
Scott,03-Jennings 2,Court of Appeals Dist 1-Foley,,1,,No,99,21,62,16
Scott,03-Jennings 2,Court of Appeals Dist 4-Pyle III,,1,,Yes,195,50,122,23
Scott,03-Jennings 2,Court of Appeals Dist 4-Pyle III,,1,,No,98,19,60,19
Scott,03-Jennings 2,Straight Party,,,DEM,,22,,,
Scott,03-Jennings 2,Straight Party,,,REP,,58,,,
Scott,"04-Jennings 3 ",Registered Voters,,,,,934,,,
Scott,"04-Jennings 3 ",Ballots Cast,,,,,433,,,
Scott,"04-Jennings 3 ",Public Question-Const Amendment,,1,,Yes,176,43,118,15
Scott,"04-Jennings 3 ",Public Question-Const Amendment,,1,,No,169,48,108,13
Scott,"04-Jennings 3 ",President,,1,REP,Donald J. TRUMP / JD VANCE,308,73,205,30
Scott,"04-Jennings 3 ",President,,1,DEM,Kamala D. HARRIS / Tim WALZ,104,33,50,21
Scott,"04-Jennings 3 ",President,,1,LBT,Chase OLIVER / Mike terr MATT,2,0,2,0
Scott,"04-Jennings 3 ",President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,11,5,6,0
Scott,"04-Jennings 3 ",President,,1,,Write-In,0,0,0,0
Scott,"04-Jennings 3 ",U.S. Senate,,1,REP,Jim BANKS,215,54,140,21
Scott,"04-Jennings 3 ",U.S. Senate,,1,DEM,Valerie McCRAY,112,33,56,23
Scott,"04-Jennings 3 ",U.S. Senate,,1,LBT,Andrew HORNING,9,2,7,0
Scott,"04-Jennings 3 ",U.S. Senate,,1,,Write-In,0,0,0,0
Scott,"04-Jennings 3 ",Governor,,1,REP,Mike BRAUN / Micah BECKWITH,212,58,135,19
Scott,"04-Jennings 3 ",Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,182,44,105,33
Scott,"04-Jennings 3 ",Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,11,4,7,0
Scott,"04-Jennings 3 ",Governor,,1,,Write-In,0,0,0,0
Scott,"04-Jennings 3 ",Attorney General,,1,REP,Todd ROKITA,231,60,148,23
Scott,"04-Jennings 3 ",Attorney General,,1,DEM,Destiny WELLS,120,37,59,24
Scott,"04-Jennings 3 ",U.S. House,9,1,REP,Erin HOUCHIN,254,63,165,26
Scott,"04-Jennings 3 ",U.S. House,9,1,DEM,Timothy (Tim) PECK,106,32,53,21
Scott,"04-Jennings 3 ",U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,5,1,3,1
Scott,"04-Jennings 3 ",U.S. House,9,1,,Write-In,0,0,0,0
Scott,"04-Jennings 3 ",State House,69,1,REP,Jim LUCAS,227,58,146,23
Scott,"04-Jennings 3 ",State House,69,1,DEM,Trish WHITCOMB,137,40,74,23
Scott,"04-Jennings 3 ",Circuit Court Clerk,,1,REP,Michelle SHELTON,234,64,148,22
Scott,"04-Jennings 3 ",Circuit Court Clerk,,1,DEM,Stacey Broady TURNER,145,41,79,25
Scott,"04-Jennings 3 ",County Recorder,,1,REP,Sarah M. HELTON,215,56,141,18
Scott,"04-Jennings 3 ",County Recorder,,1,DEM,Kristi RICHIE-JOHNSON,171,47,95,29
Scott,"04-Jennings 3 ",County Treasurer,,1,REP,Ryan GABBARD,223,64,139,20
Scott,"04-Jennings 3 ",County Treasurer,,1,DEM,Missy APPLEGATE,174,43,102,29
Scott,"04-Jennings 3 ",County Coroner,,1,REP,Bryton RICHEY,290,68,194,28
Scott,"04-Jennings 3 ",County Surveyor,,1,REP,Mark A. GARDNER,283,69,191,23
Scott,"04-Jennings 3 ",County Commissioner,1,1,REP,Randy JULIAN,170,46,115,9
Scott,"04-Jennings 3 ",County Commissioner,1,1,DEM,Donnie RICHIE,205,56,116,33
Scott,"04-Jennings 3 ",County Commissioner,2,1,REP,Adam BOMAR,170,45,109,16
Scott,"04-Jennings 3 ",County Commissioner,2,1,DEM,Larry BLEVINS,132,31,76,25
Scott,"04-Jennings 3 ",County Commissioner,2,1,IND,David G. BARRETT,68,23,39,6
Scott,"04-Jennings 3 ",County Council Member,At Large,3,REP,Justin CHEATHAM,109,29,72,8
Scott,"04-Jennings 3 ",County Council Member,At Large,3,REP,John HARDIN,115,32,69,14
Scott,"04-Jennings 3 ",County Council Member,At Large,3,REP,James RICHEY,123,35,70,18
Scott,"04-Jennings 3 ",County Council Member,At Large,3,DEM,Jim BOSWELL,103,26,56,21
Scott,"04-Jennings 3 ",County Council Member,At Large,3,DEM,John C. LIZENBY,190,50,111,29
Scott,"04-Jennings 3 ",County Council Member,At Large,3,DEM,Teresa Baker VANNARSDALL,129,32,73,24
Scott,"04-Jennings 3 ",Scott County SB,1 Jennings Twp,3,,Michael BAUTISTA,165,46,90,29
Scott,"04-Jennings 3 ",Scott County SB,1 Jennings Twp,3,,David F. DEATON,231,48,151,32
Scott,"04-Jennings 3 ",Scott County SB,1 Jennings Twp,3,,Darlene HALL,149,40,85,24
Scott,"04-Jennings 3 ",Scott County SB,1 Jennings Twp,3,,Kasey WHITE,155,36,97,22
Scott,"04-Jennings 3 ",IN Supreme Court-Rush,,1,,Yes,193,44,130,19
Scott,"04-Jennings 3 ",IN Supreme Court-Rush,,1,,No,115,29,74,12
Scott,"04-Jennings 3 ",IN Supreme Court-Massa,,1,,Yes,197,50,126,21
Scott,"04-Jennings 3 ",IN Supreme Court-Massa,,1,,No,108,23,76,9
Scott,"04-Jennings 3 ",IN Supreme Court-Molter,,1,,Yes,198,43,133,22
Scott,"04-Jennings 3 ",IN Supreme Court-Molter,,1,,No,99,26,65,8
Scott,"04-Jennings 3 ",Court of Appeals Dist 1-Foley,,1,,Yes,203,47,139,17
Scott,"04-Jennings 3 ",Court of Appeals Dist 1-Foley,,1,,No,100,26,63,11
Scott,"04-Jennings 3 ",Court of Appeals Dist 4-Pyle III,,1,,Yes,205,49,138,18
Scott,"04-Jennings 3 ",Court of Appeals Dist 4-Pyle III,,1,,No,98,22,65,11
Scott,"04-Jennings 3 ",Straight Party,,,DEM,,28,,,
Scott,"04-Jennings 3 ",Straight Party,,,REP,,69,,,
Scott,"04-Jennings 3 ",Straight Party,,,WTP,,1,,,
Scott,05-Jennings 4,Registered Voters,,,,,1129,,,
Scott,05-Jennings 4,Ballots Cast,,,,,712,,,
Scott,05-Jennings 4,Public Question-Const Amendment,,1,,Yes,287,112,156,19
Scott,05-Jennings 4,Public Question-Const Amendment,,1,,No,297,103,165,29
Scott,05-Jennings 4,President,,1,REP,Donald J. TRUMP / JD VANCE,558,207,311,40
Scott,05-Jennings 4,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,139,53,58,28
Scott,05-Jennings 4,President,,1,LBT,Chase OLIVER / Mike terr MATT,1,0,1,0
Scott,05-Jennings 4,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,2,0,1
Scott,05-Jennings 4,President,,1,,Write-In,2,1,1,0
Scott,05-Jennings 4,U.S. Senate,,1,REP,Jim BANKS,420,156,225,39
Scott,05-Jennings 4,U.S. Senate,,1,DEM,Valerie McCRAY,146,55,62,29
Scott,05-Jennings 4,U.S. Senate,,1,LBT,Andrew HORNING,15,2,13,0
Scott,05-Jennings 4,U.S. Senate,,1,,Write-In,0,0,0,0
Scott,05-Jennings 4,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,354,151,177,26
Scott,05-Jennings 4,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,309,103,162,44
Scott,05-Jennings 4,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,21,4,16,1
Scott,05-Jennings 4,Governor,,1,,Write-In,0,0,0,0
Scott,05-Jennings 4,Attorney General,,1,REP,Todd ROKITA,428,161,233,34
Scott,05-Jennings 4,Attorney General,,1,DEM,Destiny WELLS,166,60,74,32
Scott,05-Jennings 4,U.S. House,9,1,REP,Erin HOUCHIN,480,180,261,39
Scott,05-Jennings 4,U.S. House,9,1,DEM,Timothy (Tim) PECK,143,54,59,30
Scott,05-Jennings 4,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,10,0,10,0
Scott,05-Jennings 4,U.S. House,9,1,,Write-In,0,0,0,0
Scott,05-Jennings 4,State House,69,1,REP,Jim LUCAS,454,177,237,40
Scott,05-Jennings 4,State House,69,1,DEM,Trish WHITCOMB,182,61,92,29
Scott,05-Jennings 4,Circuit Court Clerk,,1,REP,Michelle SHELTON,416,159,218,39
Scott,05-Jennings 4,Circuit Court Clerk,,1,DEM,Stacey Broady TURNER,237,87,119,31
Scott,05-Jennings 4,County Recorder,,1,REP,Sarah M. HELTON,399,154,210,35
Scott,05-Jennings 4,County Recorder,,1,DEM,Kristi RICHIE-JOHNSON,245,88,125,32
Scott,05-Jennings 4,County Treasurer,,1,REP,Ryan GABBARD,349,143,178,28
Scott,05-Jennings 4,County Treasurer,,1,DEM,Missy APPLEGATE,320,111,166,43
Scott,05-Jennings 4,County Coroner,,1,REP,Bryton RICHEY,527,194,287,46
Scott,05-Jennings 4,County Surveyor,,1,REP,Mark A. GARDNER,537,198,290,49
Scott,05-Jennings 4,County Commissioner,1,1,REP,Randy JULIAN,349,133,191,25
Scott,05-Jennings 4,County Commissioner,1,1,DEM,Donnie RICHIE,296,105,148,43
Scott,05-Jennings 4,County Commissioner,2,1,REP,Adam BOMAR,265,107,138,20
Scott,05-Jennings 4,County Commissioner,2,1,DEM,Larry BLEVINS,200,64,101,35
Scott,05-Jennings 4,County Commissioner,2,1,,David G. BARRETT,187,70,104,13
Scott,05-Jennings 4,County Council Member,At Large,3,REP,Justin CHEATHAM,279,102,156,21
Scott,05-Jennings 4,County Council Member,At Large,3,REP,John HARDIN,241,102,113,26
Scott,05-Jennings 4,County Council Member,At Large,3,REP,James RICHEY,258,82,152,24
Scott,05-Jennings 4,County Council Member,At Large,3,DEM,Jim BOSWELL,164,56,81,27
Scott,05-Jennings 4,County Council Member,At Large,3,DEM,John C. LIZENBY,311,94,172,45
Scott,05-Jennings 4,County Council Member,At Large,3,DEM,Teresa Baker VANNARSDALL,227,92,107,28
Scott,05-Jennings 4,Scott County SB,1 Jennings Twp,3,,Michael BAUTISTA,293,109,162,22
Scott,05-Jennings 4,Scott County SB,1 Jennings Twp,3,,David F. DEATON,407,148,206,53
Scott,05-Jennings 4,Scott County SB,1 Jennings Twp,3,,Darlene HALL,275,107,128,40
Scott,05-Jennings 4,Scott County SB,1 Jennings Twp,3,,Kasey WHITE,291,104,162,25
Scott,05-Jennings 4,IN Supreme Court-Rush,,1,,Yes,349,130,187,32
Scott,05-Jennings 4,IN Supreme Court-Rush,,1,,No,184,64,106,14
Scott,05-Jennings 4,IN Supreme Court-Massa,,1,,Yes,346,134,180,32
Scott,05-Jennings 4,IN Supreme Court-Massa,,1,,No,182,63,106,13
Scott,05-Jennings 4,IN Supreme Court-Molter,,1,,Yes,345,126,187,32
Scott,05-Jennings 4,IN Supreme Court-Molter,,1,,No,179,64,102,13
Scott,05-Jennings 4,Court of Appeals Dist 1-Foley,,1,,Yes,345,127,184,34
Scott,05-Jennings 4,Court of Appeals Dist 1-Foley,,1,,No,182,62,107,13
Scott,05-Jennings 4,Court of Appeals Dist 4-Pyle III,,1,,Yes,349,131,184,34
Scott,05-Jennings 4,Court of Appeals Dist 4-Pyle III,,1,,No,179,59,105,15
Scott,05-Jennings 4,Straight Party,,,DEM,,26,,,
Scott,05-Jennings 4,Straight Party,,,REP,,104,,,
Scott,06-Jennings 5,Registered Voters,,,,,694,,,
Scott,06-Jennings 5,Ballots Cast,,,,,410,,,
Scott,06-Jennings 5,Public Question-Const Amendment,,1,,Yes,171,50,113,8
Scott,06-Jennings 5,Public Question-Const Amendment,,1,,No,181,46,105,30
Scott,06-Jennings 5,President,,1,REP,Donald J. TRUMP / JD VANCE,303,97,188,18
Scott,06-Jennings 5,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,100,25,46,29
Scott,06-Jennings 5,President,,1,LBT,Chase OLIVER / Mike terr MATT,0,0,0,0
Scott,06-Jennings 5,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5,0,5,0
