county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Bartholomew,Pct. 0250,State House,59,L,Clyde D. Myers,13,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,R,Mike Braun,255,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,D,Joe Donnelly,318,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,L,Lucy M. Brenton,39,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 0250,State Secretary,,R,Connie Lawson,310,,,,,
Bartholomew,Pct. 0250,State Secretary,,D,Jim Harper,275,,,,,
Bartholomew,Pct. 0250,State Secretary,,L,Mark W. Rutherford,21,,,,,
Bartholomew,Pct. 0250,State Secretary,,,Write in,1,,,,,
Bartholomew,Pct. 0250,State Auditor,,R,Tera Klutz,307,,,,,
Bartholomew,Pct. 0250,State Auditor,,D,Joselyn Whitticker,276,,,,,
Bartholomew,Pct. 0250,State Auditor,,L,John Schick,21,,,,,
Bartholomew,Pct. 0250,State Treasurer,,R,Kelly Mitchell,332,,,,,
Bartholomew,Pct. 0250,State Treasurer,,D,John C. Aguilera,271,,,,,
Bartholomew,Pct. 0250,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 0250,U.S. House,6,R,Greg Pence,286,,,,,
Bartholomew,Pct. 0250,U.S. House,6,D,Jeannine Lee Lake,306,,,,,
Bartholomew,Pct. 0250,U.S. House,6,L,Tom Ferkinhoff,20,,,,,
Bartholomew,Pct. 0250,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 0250,State Senate,41,R,Greg Walker,314,,,,,
Bartholomew,Pct. 0250,State Senate,41,D,Ross Thomas,290,,,,,
Bartholomew,Pct. 0250,State House,59,R,Ryan Lauer,275,,,,,
Bartholomew,Pct. 0250,State House,59,D,Dale Nowlin,322,,,,,
Bartholomew,Pct. 0250,State House,59,L,Clyde D. Myers,21,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,R,Mike Braun,338,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,D,Joe Donnelly,218,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,L,Lucy M. Brenton,28,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 0250,State Secretary,,R,Connie Lawson,381,,,,,
Bartholomew,Pct. 0250,State Secretary,,D,Jim Harper,173,,,,,
Bartholomew,Pct. 0250,State Secretary,,L,Mark W. Rutherford,25,,,,,
Bartholomew,Pct. 0250,State Secretary,,,Write in,0,,,,,
Bartholomew,Pct. 0250,State Auditor,,R,Tera Klutz,373,,,,,
Bartholomew,Pct. 0250,State Auditor,,D,Joselyn Whitticker,176,,,,,
Bartholomew,Pct. 0250,State Auditor,,L,John Schick,23,,,,,
Bartholomew,Pct. 0250,State Treasurer,,R,Kelly Mitchell,390,,,,,
Bartholomew,Pct. 0250,State Treasurer,,D,John C. Aguilera,181,,,,,
Bartholomew,Pct. 0250,State Treasurer,,,Pace Of 3,Election,,,,,
Bartholomew,Pct. 0250,U.S. House,6,R,Greg Pence,365,,,,,
Bartholomew,Pct. 0250,U.S. House,6,D,Jeannine Lee Lake,213,,,,,
Bartholomew,Pct. 0250,U.S. House,6,L,Tom Ferkinhoff,13,,,,,
Bartholomew,Pct. 0250,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 0250,State Senate,41,,(r) Greg Walker,0,,,,,
Bartholomew,Pct. 0250,State Senate,41,D,Ross Thomas,197,,,,,
Bartholomew,Pct. 0250,State House,59,R,Ryan Lauer,334,,,,,
Bartholomew,Pct. 0250,State House,59,D,Dale Nowlin,240,,,,,
Bartholomew,Pct. 0250,State House,59,L,Clyde D. Myers,12,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,R,Mike Braun,226,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,D,Joe Donnelly,183,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,L,Lucy M. Brenton,23,,,,,
Bartholomew,Pct. 0250,U.S. Senate,,,Write in,1,,,,,
Bartholomew,Pct. 0250,State Secretary,,R,Connie Lawson,249,,,,,
Bartholomew,Pct. 0250,State Secretary,,D,Jim Harper,159,,,,,
Bartholomew,Pct. 0250,State Secretary,,L,Mark W. Rutherford,12,,,,,
Bartholomew,Pct. 0250,State Secretary,,,Write in,2,,,,,
Bartholomew,Pct. 0250,State Auditor,,R,Tera Klutz,244,,,,,
Bartholomew,Pct. 0250,State Auditor,,D,Joselyn Whitticker,162,,,,,
Bartholomew,Pct. 0250,State Auditor,,L,John Schick,16,,,,,
Bartholomew,Pct. 0250,State Treasurer,,R,Kelly Mitchell,258,,,,,
Bartholomew,Pct. 0250,State Treasurer,,D,John C. Aguilera,161,,,,,
Bartholomew,Pct. 0250,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 0600,U.S. House,6,R,Greg Pence,234,,,,,
Bartholomew,Pct. 0600,U.S. House,6,D,Jeannine Lee Lake,189,,,,,
Bartholomew,Pct. 0600,U.S. House,6,L,Tom Ferkinhoff,10,,,,,
Bartholomew,Pct. 0600,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 0600,State Senate,41,R,Greg Walker,260,,,,,
Bartholomew,Pct. 0600,State Senate,41,D,Ross Thomas,168,,,,,
Bartholomew,Pct. 0600,State House,59,R,Ryan Lauer,212,,,,,
Bartholomew,Pct. 0600,State House,59,D,Dale Nowlin,208,,,,,
Bartholomew,Pct. 0600,State House,59,L,Clyde D. Myers,8,,,,,
Bartholomew,Pct. 0600,State Secretary,,R,Connie Lawson,274,,,,,
Bartholomew,Pct. 0600,State Secretary,,D,Jim Harper,178,,,,,
Bartholomew,Pct. 0600,State Secretary,,L,Mark W. Rutherford,25,,,,,
Bartholomew,Pct. 0600,State Secretary,,,Write in,1,,,,,
Bartholomew,Pct. 0600,State Auditor,,R,Tera Klutz,271,,,,,
Bartholomew,Pct. 0600,State Auditor,,D,Joselyn Whitticker,181,,,,,
Bartholomew,Pct. 0600,State Auditor,,L,John Schick,26,,,,,
Bartholomew,Pct. 0600,State Treasurer,,R,Kelly Mitchell,289,,,,,
Bartholomew,Pct. 0600,State Treasurer,,D,John C. Aguilera,186,,,,,
Bartholomew,Pct. 0600,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 0600,U.S. House,6,R,Greg Pence,270,,,,,
Bartholomew,Pct. 0600,U.S. House,6,D,Jeannine Lee Lake,206,,,,,
Bartholomew,Pct. 0600,U.S. House,6,,(l) Tom Ferkinhoff,0,,,,,
Bartholomew,Pct. 0600,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 0600,State Senate,41,R,Greg Walker,286,,,,,
Bartholomew,Pct. 0600,State Senate,41,D,Ross Thomas,198,,,,,
Bartholomew,Pct. 0600,State House,59,R,Ryan Lauer,256,,,,,
Bartholomew,Pct. 0600,State House,59,D,Dale Nowlin,209,,,,,
Bartholomew,Pct. 0600,State House,59,L,Clyde D. Myers,18,,,,,
Bartholomew,Pct. 0600,U.S. Senate,,R,Mike Braun,192,,,,,
Bartholomew,Pct. 0600,U.S. Senate,,D,Joe Donnelly,177,,,,,
Bartholomew,Pct. 0600,U.S. Senate,,L,Lucy M. Brenton,13,,,,,
Bartholomew,Pct. 0600,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 0600,State Secretary,,R,Connie Lawson,205,,,,,
Bartholomew,Pct. 0600,State Secretary,,D,Jim Harper,168,,,,,
Bartholomew,Pct. 0600,State Secretary,,L,Mark W. Rutherford,9,,,,,
Bartholomew,Pct. 0600,State Secretary,,,Write in,0,,,,,
Bartholomew,Pct. 0600,State Auditor,,R,Tera Klutz,202,,,,,
Bartholomew,Pct. 0600,State Auditor,,D,Joselyn Whitticker,169,,,,,
Bartholomew,Pct. 0600,State Auditor,,L,John Schick,10,,,,,
Bartholomew,Pct. 0600,State Treasurer,,R,Kelly Mitchell,214,,,,,
Bartholomew,Pct. 0600,State Treasurer,,D,John C. Aguilera,166,,,,,
Bartholomew,Pct. 0600,State Treasurer,,,Page ' Of 3,Election,,,,,
Bartholomew,Pct. 0800,U.S. House,6,R,Greg Pence,201,,,,,
Bartholomew,Pct. 0800,U.S. House,6,D,Jeannine Lee Lake,177,,,,,
Bartholomew,Pct. 0800,U.S. House,6,L,Tom Ferkinhoff,9,,,,,
Bartholomew,Pct. 0800,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 0800,State Senate,41,R,Greg Walker,204,,,,,
Bartholomew,Pct. 0800,State Senate,41,D,Ross Thomas,176,,,,,
Bartholomew,Pct. 0800,State House,59,R,Ryan Lauer,199,,,,,
Bartholomew,Pct. 0800,State House,59,D,Dale Nowlin,173,,,,,
Bartholomew,Pct. 0800,State House,59,L,Clyde D. Myers,11,,,,,
Bartholomew,Pct. 0800,U.S. Senate,,R,Mike Braun,303,,,,,
Bartholomew,Pct. 0800,U.S. Senate,,D,Joe Donnelly,250,,,,,
Bartholomew,Pct. 0800,U.S. Senate,,L,Lucy M. Brenton,30,,,,,
Bartholomew,Pct. 0800,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 0800,State Secretary,,R,Connie Lawson,348,,,,,
Bartholomew,Pct. 0800,State Secretary,,D,Jim Harper,210,,,,,
Bartholomew,Pct. 0800,State Secretary,,L,Mark W. Rutherford,20,,,,,
Bartholomew,Pct. 0800,State Secretary,,,Write in,2,,,,,
Bartholomew,Pct. 0800,State Auditor,,R,Tera Klutz,335,,,,,
Bartholomew,Pct. 0800,State Auditor,,D,Joselyn Whitticker,213,,,,,
Bartholomew,Pct. 0800,State Auditor,,L,John Schick,27,,,,,
Bartholomew,Pct. 0800,State Treasurer,,R,Kelly Mitchell,358,,,,,
Bartholomew,Pct. 0800,State Treasurer,,D,John C. Aguilera,214,,,,,
Bartholomew,Pct. 0800,State Senate,41,R,Greg Walker,356,,,,,
Bartholomew,Pct. 0800,State Senate,41,D,Ross Thomas,219,,,,,
Bartholomew,Pct. 0800,U.S. Senate,,R,Mike Braun,267,,,,,
Bartholomew,Pct. 0800,U.S. Senate,,D,Joe Donnelly,198,,,,,
Bartholomew,Pct. 0800,U.S. Senate,,L,Lucy M. Brenton,34,,,,,
Bartholomew,Pct. 0800,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 0800,State Secretary,,,Lavvson,58.86%,,,,,
Bartholomew,Pct. 0800,State Secretary,,D,Jim Harper,184,,,,,
Bartholomew,Pct. 0800,State Secretary,,,(l) Mark W. Rutherford,0,,,,,
Bartholomew,Pct. 0800,State Secretary,,,Write in,0,,,,,
Bartholomew,Pct. 0800,State Treasurer,,,(r) Kelly Mitchell,0,,,,,
Bartholomew,Pct. 0800,State Treasurer,,D,John C. Aguilera,169,,,,,
Bartholomew,Pct. 0800,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 1000,U.S. House,6,R,Greg Pence,285,,,,,
Bartholomew,Pct. 1000,U.S. House,6,D,Jeannine Lee Lake,200,,,,,
Bartholomew,Pct. 1000,U.S. House,6,L,Tom Ferkinhoff,12,,,,,
Bartholomew,Pct. 1000,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 1000,State Senate,41,R,Greg Walker,294,,,,,
Bartholomew,Pct. 1000,State Senate,41,D,Ross Thomas,191,,,,,
Bartholomew,Pct. 1000,State House,59,R,Ryan Lauer,268,,,,,
Bartholomew,Pct. 1000,State House,59,D,Dale Nowlin,216,,,,,
Bartholomew,Pct. 1000,State House,59,L,Clyde D. Myers,13,,,,,
Bartholomew,Pct. 1000,U.S. Senate,,R,Mike Braun,308,,,,,
Bartholomew,Pct. 1000,U.S. Senate,,D,Joe Donnelly,212,,,,,
Bartholomew,Pct. 1000,U.S. Senate,,L,Lucy M. Brenton,12,,,,,
Bartholomew,Pct. 1000,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 1000,State Secretary,,R,Connie Lawson,340,,,,,
Bartholomew,Pct. 1000,State Secretary,,D,Jim Harper,171,,,,,
Bartholomew,Pct. 1000,State Secretary,,L,Mark W. Rutherford,11,,,,,
Bartholomew,Pct. 1000,State Secretary,,,Write in,0,,,,,
Bartholomew,Pct. 1000,State Auditor,,R,Tera Klutz,339,,,,,
Bartholomew,Pct. 1000,State Auditor,,,Joselyn Whitticker,175,,,,,
Bartholomew,Pct. 1000,State Auditor,,L,John Schick,8,,,,,
Bartholomew,Pct. 1000,State Treasurer,,R,Kelly Mitchell,345,,,,,
Bartholomew,Pct. 1000,State Treasurer,,D,John C. Aguilera,172,,,,,
Bartholomew,Pct. 1000,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 1100,U.S. House,6,R,Greg Pence,319,,,,,
Bartholomew,Pct. 1100,U.S. House,6,D,Jeannine Lee Lake,201,,,,,
Bartholomew,Pct. 1100,U.S. House,6,L,Tom Ferkinhoff,9,,,,,
Bartholomew,Pct. 1100,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 1100,State Senate,41,R,Greg Walker,354,,,,,
Bartholomew,Pct. 1100,State Senate,41,D,Ross Thomas,176,,,,,
Bartholomew,Pct. 1100,State House,59,R,Ryan Lauer,319,,,,,
Bartholomew,Pct. 1100,State House,59,D,Dale Nowlin,207,,,,,
Bartholomew,Pct. 1100,State House,59,L,Clyde D. Myers,4,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,R,Mike Braun,227,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,D,Joe Donnelly,163,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,L,Lucy M. Brenton,25,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 1100,State Secretary,,R,Connie Lawson,252,,,,,
Bartholomew,Pct. 1100,State Secretary,,D,Jim Harper,141,,,,,
Bartholomew,Pct. 1100,State Secretary,,L,Mark W. Rutherford,18,,,,,
Bartholomew,Pct. 1100,State Secretary,,,Write in,0,,,,,
Bartholomew,Pct. 1100,State Auditor,,R,Tera Klutz,251,,,,,
Bartholomew,Pct. 1100,State Auditor,,D,Joselyn Whitticker,146,,,,,
Bartholomew,Pct. 1100,State Auditor,,L,John Schick,12,,,,,
Bartholomew,Pct. 1100,State Treasurer,,R,Kelly Mitchell,260,,,,,
Bartholomew,Pct. 1100,State Treasurer,,D,John C. Aguilera,145,,,,,
Bartholomew,Pct. 1100,State Treasurer,,,Page 1 Of 3,Election,,,,,
Bartholomew,Pct. 1100,State Treasurer,,R,Greg Pence,247,,,,,
Bartholomew,Pct. 1100,State Treasurer,,D,Jeannine Lee Lake,151,,,,,
Bartholomew,Pct. 1100,State Treasurer,,L,Tom Ferkinhoff,16,,,,,
Bartholomew,Pct. 1100,State Treasurer,,,Write in,0,,,,,
Bartholomew,Pct. 1100,State Senate,41,R,Greg Walker,261,,,,,
Bartholomew,Pct. 1100,State Senate,41,D,Ross Thomas,147,,,,,
Bartholomew,Pct. 1100,State House,59,R,Ryan Lauer,236,,,,,
Bartholomew,Pct. 1100,State House,59,D,Dale Nowlin,169,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,R,Mike Braun,398,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,D,Joe Donnelly,250,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,L,Lucy M. Brenton,29,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,,Write in,1,,,,,
Bartholomew,Pct. 1100,State Secretary,,R,Connie Lavvson,437,,,,,
Bartholomew,Pct. 1100,State Secretary,,D,Jim Harper,202,,,,,
Bartholomew,Pct. 1100,State Secretary,,L,Mark W. Rutherford,24,,,,,
Bartholomew,Pct. 1100,State Secretary,,,Write in,1,,,,,
Bartholomew,Pct. 1100,State Auditor,,R,Tera Klutz,428,,,,,
Bartholomew,Pct. 1100,State Auditor,,D,Joselyn Whitticker,215,,,,,
Bartholomew,Pct. 1100,State Auditor,,L,John Schick,23,,,,,
Bartholomew,Pct. 1100,State Treasurer,,R,Kelly Mitchell,449,,,,,
Bartholomew,Pct. 1100,State Treasurer,,D,John C. Aguilera,212,,,,,
Bartholomew,Pct. 1100,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 1100,State Senate,41,R,Greg Walker,457,,,,,
Bartholomew,Pct. 1100,State Senate,41,D,Ross Thomas,222,,,,,
Bartholomew,Pct. 1100,State House,59,R,Ryan Lauer,397,,,,,
Bartholomew,Pct. 1100,State House,59,D,Dale Nowlin,264,,,,,
Bartholomew,Pct. 1100,State House,59,L,Clyde D. Myers,18,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,R,Mike Braun,259,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,D,Joe Donnelly,256,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,L,Lucy M. Brenton,29,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 1100,State Secretary,,R,Connie Lawson,288,,,,,
Bartholomew,Pct. 1100,State Secretary,,D,Jim Harper,216,,,,,
Bartholomew,Pct. 1100,State Secretary,,L,Mark W. Rutherford,23,,,,,
Bartholomew,Pct. 1100,State Secretary,,,Write in,0,,,,,
Bartholomew,Pct. 1100,State Auditor,,R,Tera Klutz,281,,,,,
Bartholomew,Pct. 1100,State Auditor,,D,Joselyn Whitticker,227,,,,,
Bartholomew,Pct. 1100,State Auditor,,L,John Schick,18,,,,,
Bartholomew,Pct. 1100,State Treasurer,,R,Kelly Mitchell,299,,,,,
Bartholomew,Pct. 1100,State Treasurer,,D,John C. Aguilera,228,,,,,
Bartholomew,Pct. 1100,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 1100,U.S. House,6,R,Greg Pence,282,,,,,
Bartholomew,Pct. 1100,U.S. House,6,D,Jeannine Lee Lake,243,,,,,
Bartholomew,Pct. 1100,U.S. House,6,L,Tom Ferkinhoff,16,,,,,
Bartholomew,Pct. 1100,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 1100,State Senate,41,R,Greg Walker,293,,,,,
Bartholomew,Pct. 1100,State Senate,41,D,Ross Thomas,239,,,,,
Bartholomew,Pct. 1100,State House,59,R,Ryan Lauer,269,,,,,
Bartholomew,Pct. 1100,State House,59,D,Dale Nowlin,251,,,,,
Bartholomew,Pct. 1100,State House,59,L,Clyde D. Myers,14,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,R,Mike Braun,98,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,D,Joe Donnelly,97,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,L,Lucy M. Brenton,8,,,,,
Bartholomew,Pct. 1100,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 1100,State Secretary,,R,Connie Lawson,107,,,,,
Bartholomew,Pct. 1100,State Secretary,,D,Jim Harper,89,,,,,
Bartholomew,Pct. 1100,State Secretary,,L,Mark W. Rutherford,4,,,,,
Bartholomew,Pct. 1100,State Secretary,,,Write in,1,,,,,
Bartholomew,Pct. 1100,State Auditor,,R,Tera Klutz,105,,,,,
Bartholomew,Pct. 1100,State Auditor,,D,Joselyn Whitticker,91,,,,,
Bartholomew,Pct. 1100,State Auditor,,L,John Schick,4,,,,,
Bartholomew,Pct. 1100,State Treasurer,,R,Kelly Mitchell,108,,,,,
Bartholomew,Pct. 1100,State Treasurer,,D,John C. Aguilera,91,,,,,
Bartholomew,Pct. 1100,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 1500,U.S. House,6,R,Greg Pence,98,,,,,
Bartholomew,Pct. 1500,U.S. House,6,D,Jeannine Lee Lake,97,,,,,
Bartholomew,Pct. 1500,U.S. House,6,L,Tom Ferkinhoff,4,,,,,
Bartholomew,Pct. 1500,U.S. House,6,,Write in,1,,,,,
Bartholomew,Pct. 1500,State Senate,41,R,Greg Walker,111,,,,,
Bartholomew,Pct. 1500,State Senate,41,D,Ross Thomas,90,,,,,
Bartholomew,Pct. 1500,U.S. Senate,,R,Mike Braun,205,,,,,
Bartholomew,Pct. 1500,U.S. Senate,,D,Joe Donnelly,159,,,,,
Bartholomew,Pct. 1500,U.S. Senate,,L,Lucy M. Brenton,13,,,,,
Bartholomew,Pct. 1500,U.S. Senate,,,Write in,0,,,,,
Bartholomew,Pct. 1500,State Secretary,,R,Connie Lawson,221,,,,,
Bartholomew,Pct. 1500,State Secretary,,D,Jim Harper,139,,,,,
Bartholomew,Pct. 1500,State Secretary,,,W. Rutherford,2.96%,,,,,
Bartholomew,Pct. 1500,State Auditor,,R,Tera Klutz,220,,,,,
Bartholomew,Pct. 1500,State Auditor,,D,Joselyn Whitticker,140,,,,,
Bartholomew,Pct. 1500,State Auditor,,L,John Schick,11,,,,,
Bartholomew,Pct. 1500,State Treasurer,,R,Kelly Mitchell,227,,,,,
Bartholomew,Pct. 1500,State Treasurer,,D,John C. Aguilera,142,,,,,
Bartholomew,Pct. 1500,State Treasurer,,,Page Of 3,Election,,,,,
Bartholomew,Pct. 1500,U.S. House,6,R,Greg Pence,210,,,,,
Bartholomew,Pct. 1500,U.S. House,6,D,Jeannine Lee Lake,153,,,,,
Bartholomew,Pct. 1500,U.S. House,6,L,Tom Ferkinhoff,11,,,,,
Bartholomew,Pct. 1500,U.S. House,6,,Write in,0,,,,,
Bartholomew,Pct. 1500,State Senate,41,R,Greg Walker,222,,,,,
Bartholomew,Pct. 1500,State Senate,41,D,Ross Thomas,149,,,,,
Bartholomew,Pct. 1500,State House,59,R,Ryan Lauer,199,,,,,
Bartholomew,Pct. 1500,State House,59,,Dale Nowlin,162,,,,,
Bartholomew,Pct. 1500,State House,59,L,Clyde D. Myers,9,,,,,
Bartholomew,Pct. 1500,U.S. Senate,,R,Mike Braun,160,,,,,
Bartholomew,Pct. 1500,U.S. Senate,,,Joe Donnelly,165,,,,,
Bartholomew,Pct. 1500,U.S. Senate,,L,Lucy M. Brenton,26,,,,,
Bartholomew,Pct. 1500,U.S. Senate,,,Write in,2,,,,,
Bartholomew,Pct. 1500,State Secretary,,R,Connie Lawson,177,,,,,
Bartholomew,Pct. 1500,State Secretary,,D,Jim Harper,157,,,,,
Bartholomew,Pct. 1500,State Secretary,,L,Mark W. Rutherford,15,,,,,
Bartholomew,Pct. 1500,State Secretary,,,Write in,2,,,,,
Bartholomew,Pct. 1500,State Auditor,,R,Tera Klutz,164,,,,,
Bartholomew,Pct. 1500,State Auditor,,D,Joselyn Whitticker,161,,,,,
