county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Greene,Jefferson 2,State Treasurer,,R,Kelly Mitchell,228,,169,0,59,
Greene,Jefferson 2,State Treasurer,,D,John C. Aguilera,98,,77,0,21,
Greene,Jefferson 2,U.S. House,8,R,Larry D. Bucshon,238,,182,0,56,
Greene,Jefferson 2,U.S. House,8,,Write in,0,,0,0,0,
Greene,Jefferson 2,State Senate,39,R,Eric S. Bassler,263,,200,0,63,
Greene,Jefferson 2,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Jefferson 2,State House,62,R,Jeff Ellington,227,,172,0,55,
Greene,Jefferson 2,State House,62,D,Amy Swain,111,,85,0,26,
Greene,Richland 1,U.S. Senate,,R,Mike Braun,339,,184,0,155,
Greene,Richland 1,U.S. Senate,,D,Joe Donnelly,159,,85,0,74,
Greene,Richland 1,U.S. Senate,,L,Lucy M. Brenton,24,,10,0,14,
Greene,Richland 1,U.S. Senate,,,Write in,1,,0,0,1,
Greene,Richland 1,State Secretary,,R,Connie Lawson,368,,208,0,160,
Greene,Richland 1,State Secretary,,D,Jim Harper,134,,63,0,71,
Greene,Richland 1,State Secretary,,L,Mark W. Rutherford,16,,8,0,8,
Greene,Richland 1,State Secretary,,,Write in,2,,1,0,1,
Greene,Richland 1,State Auditor,,R,Tera Klutz,355,,201,0,154,
Greene,Richland 1,State Auditor,,D,Joselyn Whitticker,130,,61,0,69,
Greene,Richland 1,State Auditor,,L,John Schick,14,,7,0,7,
Greene,Richland 1,State Treasurer,,R,Kelly Mitchell,368,,206,0,162,
Greene,Richland 1,State Treasurer,,D,John C. Aguilera,136,,65,0,71,
Greene,Richland 1,U.S. House,8,R,Larry D. Bucshon,386,,216,0,170,
Greene,Richland 1,U.S. House,8,,Write in,1,,0,0,1,
Greene,Richland 1,State Senate,39,R,Eric S. Bassler,408,,223,0,185,
Greene,Richland 1,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Richland 1,State House,62,R,Jeff Ellington,367,,202,0,165,
Greene,Richland 1,State House,62,D,Amy Swain,156,,79,0,77,
Greene,Richland 2,U.S. Senate,,R,Mike Braun,297,,155,0,142,
Greene,Richland 2,U.S. Senate,,D,Joe Donnelly,140,,68,0,72,
Greene,Richland 2,U.S. Senate,,L,Lucy M. Brenton,18,,12,0,6,
Greene,Richland 2,U.S. Senate,,,Write in,0,,0,0,0,
Greene,Richland 2,State Secretary,,R,Connie Lawson,324,,170,0,154,
Greene,Richland 2,State Secretary,,D,Jim Harper,107,,52,0,55,
Greene,Richland 2,State Secretary,,L,Mark W. Rutherford,14,,7,0,7,
Greene,Richland 2,State Secretary,,,Write in,0,,0,0,0,
Greene,Richland 2,State Auditor,,R,Tera Klutz,323,,173,0,150,
Greene,Richland 2,State Auditor,,D,Joselyn Whitticker,104,,45,0,59,
Greene,Richland 2,State Auditor,,L,John Schick,12,,6,0,6,
Greene,Richland 2,State Treasurer,,R,Kelly Mitchell,342,,184,0,158,
Greene,Richland 2,State Treasurer,,D,John C. Aguilera,95,,42,0,53,
Greene,Richland 2,U.S. House,8,R,Larry D. Bucshon,350,,185,0,165,
Greene,Richland 2,U.S. House,8,,Write in,0,,0,0,0,
Greene,Richland 2,State Senate,39,R,Eric S. Bassler,373,,200,0,173,
Greene,Richland 2,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Richland 2,State House,62,R,Jeff Ellington,327,,173,0,154,
Greene,Richland 2,State House,62,D,Amy Swain,128,,61,0,67,
Greene,Richland 3,U.S. Senate,,R,Mike Braun,235,,140,0,95,
Greene,Richland 3,U.S. Senate,,D,Joe Donnelly,116,,71,0,45,
Greene,Richland 3,U.S. Senate,,L,Lucy M. Brenton,19,,9,0,10,
Greene,Richland 3,U.S. Senate,,,Write in,0,,0,0,0,
Greene,Richland 3,State Secretary,,R,Connie Lawson,254,,157,0,97,
Greene,Richland 3,State Secretary,,D,Jim Harper,103,,60,0,43,
Greene,Richland 3,State Secretary,,L,Mark W. Rutherford,7,,3,0,4,
Greene,Richland 3,State Secretary,,,Write in,0,,0,0,0,
Greene,Richland 3,State Auditor,,R,Tera Klutz,240,,147,0,93,
Greene,Richland 3,State Auditor,,D,Joselyn Whitticker,103,,62,0,41,
Greene,Richland 3,State Auditor,,L,John Schick,10,,3,0,7,
Greene,Richland 3,State Treasurer,,R,Kelly Mitchell,251,,150,0,101,
Greene,Richland 3,State Treasurer,,D,John C. Aguilera,103,,63,0,40,
Greene,Richland 3,U.S. House,8,R,Larry D. Bucshon,260,,156,0,104,
Greene,Richland 3,U.S. House,8,,Write in,0,,0,0,0,
Greene,Richland 3,State Senate,39,R,Eric S. Bassler,291,,176,0,115,
Greene,Richland 3,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Richland 3,State House,62,R,Jeff Ellington,251,,153,0,98,
Greene,Richland 3,State House,62,D,Amy Swain,115,,66,0,49,
Greene,Richland 4,U.S. Senate,,R,Mike Braun,321,,190,0,131,
Greene,Richland 4,U.S. Senate,,D,Joe Donnelly,126,,64,0,62,
Greene,Richland 4,U.S. Senate,,L,Lucy M. Brenton,23,,15,0,8,
Greene,Richland 4,U.S. Senate,,,Write in,0,,0,0,0,
Greene,Richland 4,State Secretary,,R,Connie Lawson,336,,199,0,137,
Greene,Richland 4,State Secretary,,D,Jim Harper,112,,52,0,60,
Greene,Richland 4,State Secretary,,L,Mark W. Rutherford,11,,9,0,2,
Greene,Richland 4,State Secretary,,,Write in,0,,0,0,0,
Greene,Richland 4,State Auditor,,R,Tera Klutz,335,,196,0,139,
Greene,Richland 4,State Auditor,,D,Joselyn Whitticker,101,,45,0,56,
Greene,Richland 4,State Auditor,,L,John Schick,14,,11,0,3,
Greene,Richland 4,State Treasurer,,R,Kelly Mitchell,337,,196,0,141,
Greene,Richland 4,State Treasurer,,D,John C. Aguilera,111,,55,0,56,
Greene,Richland 4,U.S. House,8,R,Larry D. Bucshon,360,,209,0,151,
Greene,Richland 4,U.S. House,8,,Write in,0,,0,0,0,
Greene,Richland 4,State Senate,39,R,Eric S. Bassler,370,,218,0,152,
Greene,Richland 4,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Richland 4,State House,62,R,Jeff Ellington,346,,210,0,136,
Greene,Richland 4,State House,62,D,Amy Swain,121,,56,0,65,
Greene,Smith,U.S. Senate,,R,Mike Braun,108,,70,0,38,
Greene,Smith,U.S. Senate,,D,Joe Donnelly,28,,19,0,9,
Greene,Smith,U.S. Senate,,L,Lucy M. Brenton,7,,5,0,2,
Greene,Smith,U.S. Senate,,,Write in,0,,0,0,0,
Greene,Smith,State Secretary,,R,Connie Lawson,116,,77,0,39,
Greene,Smith,State Secretary,,D,Jim Harper,20,,12,0,8,
Greene,Smith,State Secretary,,L,Mark W. Rutherford,6,,4,0,2,
Greene,Smith,State Secretary,,,Write in,0,,0,0,0,
Greene,Smith,State Auditor,,R,Tera Klutz,112,,78,0,34,
Greene,Smith,State Auditor,,D,Joselyn Whitticker,20,,11,0,9,
Greene,Smith,State Auditor,,L,John Schick,7,,3,0,4,
Greene,Smith,State Treasurer,,R,Kelly Mitchell,124,,84,0,40,
Greene,Smith,State Treasurer,,D,John C. Aguilera,18,,10,0,8,
Greene,Smith,U.S. House,8,R,Larry D. Bucshon,119,,80,0,39,
Greene,Smith,U.S. House,8,,Write in,0,,0,0,0,
Greene,Smith,State Senate,39,R,Eric S. Bassler,125,,83,0,42,
Greene,Smith,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Smith,State House,62,R,Jeff Ellington,112,,75,0,37,
Greene,Smith,State House,62,D,Amy Swain,30,,20,0,10,
Greene,Stafford,U.S. Senate,,R,Mike Braun,127,,96,0,31,
Greene,Stafford,U.S. Senate,,D,Joe Donnelly,38,,23,0,15,
Greene,Stafford,U.S. Senate,,L,Lucy M. Brenton,5,,4,0,1,
Greene,Stafford,U.S. Senate,,,Write in,0,,0,0,0,
Greene,Stafford,State Secretary,,R,Connie Lawson,129,,99,0,30,
Greene,Stafford,State Secretary,,D,Jim Harper,32,,17,0,15,
Greene,Stafford,State Secretary,,L,Mark W. Rutherford,4,,3,0,1,
Greene,Stafford,State Secretary,,,Write in,0,,0,0,0,
Greene,Stafford,State Auditor,,R,Tera Klutz,123,,94,0,29,
Greene,Stafford,State Auditor,,D,Joselyn Whitticker,32,,17,0,15,
Greene,Stafford,State Auditor,,L,John Schick,5,,3,0,2,
Greene,Stafford,State Treasurer,,R,Kelly Mitchell,127,,98,0,29,
Greene,Stafford,State Treasurer,,D,John C. Aguilera,32,,15,0,17,
Greene,Stafford,U.S. House,8,R,Larry D. Bucshon,139,,105,0,34,
Greene,Stafford,U.S. House,8,,Write in,0,,0,0,0,
Greene,Stafford,State Senate,39,R,Eric S. Bassler,145,,109,0,36,
Greene,Stafford,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Stafford,State House,62,R,Jeff Ellington,122,,94,0,28,
Greene,Stafford,State House,62,D,Amy Swain,41,,23,0,18,
Greene,Stockton 1,U.S. Senate,,R,Mike Braun,210,,155,0,55,
Greene,Stockton 1,U.S. Senate,,D,Joe Donnelly,122,,84,0,38,
Greene,Stockton 1,U.S. Senate,,L,Lucy M. Brenton,25,,18,0,7,
Greene,Stockton 1,U.S. Senate,,,Write in,0,,0,0,0,
Greene,Stockton 1,State Secretary,,R,Connie Lawson,240,,179,0,61,
Greene,Stockton 1,State Secretary,,D,Jim Harper,100,,65,0,35,
Greene,Stockton 1,State Secretary,,L,Mark W. Rutherford,10,,8,0,2,
Greene,Stockton 1,State Secretary,,,Write in,1,,1,0,0,
Greene,Stockton 1,State Auditor,,R,Tera Klutz,228,,170,0,58,
Greene,Stockton 1,State Auditor,,D,Joselyn Whitticker,114,,77,0,37,
Greene,Stockton 1,State Auditor,,L,John Schick,9,,5,0,4,
Greene,Stockton 1,State Treasurer,,R,Kelly Mitchell,246,,184,0,62,
Greene,Stockton 1,State Treasurer,,D,John C. Aguilera,104,,67,0,37,
Greene,Stockton 1,U.S. House,8,R,Larry D. Bucshon,265,,194,0,71,
Greene,Stockton 1,U.S. House,8,,Write in,0,,0,0,0,
Greene,Stockton 1,State Senate,39,R,Eric S. Bassler,286,,210,0,76,
Greene,Stockton 1,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Stockton 1,State House,62,R,Jeff Ellington,240,,180,0,60,
Greene,Stockton 1,State House,62,D,Amy Swain,115,,75,0,40,
Greene,Stockton 2,U.S. Senate,,R,Mike Braun,524,,388,0,136,
Greene,Stockton 2,U.S. Senate,,D,Joe Donnelly,195,,128,0,67,
Greene,Stockton 2,U.S. Senate,,L,Lucy M. Brenton,25,,21,0,4,
Greene,Stockton 2,U.S. Senate,,,Write in,0,,0,0,0,
Greene,Stockton 2,State Secretary,,R,Connie Lawson,555,,404,0,151,
Greene,Stockton 2,State Secretary,,D,Jim Harper,159,,110,0,49,
Greene,Stockton 2,State Secretary,,L,Mark W. Rutherford,17,,14,0,3,
Greene,Stockton 2,State Secretary,,,Write in,0,,0,0,0,
Greene,Stockton 2,State Auditor,,R,Tera Klutz,526,,386,0,140,
Greene,Stockton 2,State Auditor,,D,Joselyn Whitticker,167,,115,0,52,
Greene,Stockton 2,State Auditor,,L,John Schick,18,,14,0,4,
Greene,Stockton 2,State Treasurer,,R,Kelly Mitchell,558,,409,0,149,
Greene,Stockton 2,State Treasurer,,D,John C. Aguilera,148,,103,0,45,
Greene,Stockton 2,U.S. House,8,R,Larry D. Bucshon,581,,424,0,157,
Greene,Stockton 2,U.S. House,8,,Write in,0,,0,0,0,
Greene,Stockton 2,State Senate,39,R,Eric S. Bassler,624,,455,0,169,
Greene,Stockton 2,State Senate,39,D,No Candidate Filed,0,,0,0,0,
Greene,Stockton 2,State House,62,R,Jeff Ellington,540,,395,0,145,
Greene,Stockton 2,State House,62,D,Amy Swain,190,,133,0,57,
Greene,Stockton 3,U.S. Senate,,R,Mike Braun,161,,102,0,59,
Greene,Stockton 3,U.S. Senate,,D,Joe Donnelly,117,,71,0,46,
Greene,Stockton 3,U.S. Senate,,L,Lucy M. Brenton,11,,8,0,3,
Greene,Stockton 3,U.S. Senate,,,Write in,0,,0,0,0,
Greene,Stockton 3,State Secretary,,R,Connie Lawson,175,,114,0,61,
Greene,Stockton 3,State Secretary,,D,Jim Harper,105,,62,0,43,
Greene,Stockton 3,State Secretary,,L,Mark W. Rutherford,7,,4,0,3,
Greene,Stockton 3,State Secretary,,,Write in,0,,0,0,0,
Greene,Stockton 3,State Auditor,,R,Tera Klutz,166,,106,0,60,
Greene,Stockton 3,State Auditor,,D,Joselyn Whitticker,108,,64,0,44,
Greene,Stockton 3,State Auditor,,L,John Schick,7,,4,0,3,
Greene,Stockton 3,State Treasurer,,R,Kelly Mitchell,173,,113,0,60,
Greene,Stockton 3,State Treasurer,,D,John C. Aguilera,106,,62,0,44,
