candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Jim Banks,U.S. House,3,R,Huntington,JACKSON 3,149,107,0,256
Courtney Tritch,U.S. House,3,D,Huntington,JACKSON 3,75,71,0,146
Write in,US House,3,,Huntington,JACKSON 3,0,0,0,0
Travis Holdman,State Senate,19,R,Huntington,JACKSON 3,167,123,0,290
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,JACKSON 3,160,115,0,275
Jorge Fernandez,State Representative,50,D,Huntington,JACKSON 3,56,61,0,117
,Registered Voters,,,Huntington,JACKSON 4,,,,580
,Ballots Cast,,,Huntington,JACKSON 4,212,149,0,361
Mike Braun,U.S. Senate,,R,Huntington,JACKSON 4,134,86,0,220
Joe Donnelly,U.S. Senate,,D,Huntington,JACKSON 4,67,50,0,117
Lucy M Brenton,U.S. Senate,,L,Huntington,JACKSON 4,7,11,0,18
Write in,U.S. Senate,,,Huntington,JACKSON 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,JACKSON 4,155,99,0,254
Jim Harper,Secretary of State,,D,Huntington,JACKSON 4,51,41,0,92
Mark W. Rutherford,Secretary of State,,L,Huntington,JACKSON 4,5,4,0,9
Write in,Secretary of State,,,Huntington,JACKSON 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,JACKSON 4,150,101,0,251
Joselyn Whitticker,Auditor of State,,D,Huntington,JACKSON 4,53,39,0,92
John Schick,Auditor of State,,L,Huntington,JACKSON 4,5,4,0,9
Kelly Mitchell,Treasurer of State,,R,Huntington,JACKSON 4,153,101,0,254
John C. Aguilera,Treasurer of State,,D,Huntington,JACKSON 4,54,41,0,95
Jim Banks,U.S. House,3,R,Huntington,JACKSON 4,148,98,0,246
Courtney Tritch,U.S. House,3,D,Huntington,JACKSON 4,63,49,0,112
Write in,US House,3,,Huntington,JACKSON 4,0,0,0,0
Travis Holdman,State Senate,19,R,Huntington,JACKSON 4,171,113,0,284
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,JACKSON 4,152,108,0,260
Jorge Fernandez,State Representative,50,D,Huntington,JACKSON 4,52,39,0,91
,Registered Voters,,,Huntington,CLEAR CREEK 1,,,,826
,Ballots Cast,,,Huntington,CLEAR CREEK 1,262,281,0,543
Mike Braun,U.S. Senate,,R,Huntington,CLEAR CREEK 1,199,194,0,393
Joe Donnelly,U.S. Senate,,D,Huntington,CLEAR CREEK 1,52,74,0,126
Lucy M Brenton,U.S. Senate,,L,Huntington,CLEAR CREEK 1,10,10,0,20
Write in,U.S. Senate,,,Huntington,CLEAR CREEK 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,CLEAR CREEK 1,202,207,0,409
Jim Harper,Secretary of State,,D,Huntington,CLEAR CREEK 1,42,61,0,103
Mark W. Rutherford,Secretary of State,,L,Huntington,CLEAR CREEK 1,13,8,0,21
Write in,Secretary of State,,,Huntington,CLEAR CREEK 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,CLEAR CREEK 1,194,203,0,397
Joselyn Whitticker,Auditor of State,,D,Huntington,CLEAR CREEK 1,42,58,0,100
John Schick,Auditor of State,,L,Huntington,CLEAR CREEK 1,16,9,0,25
Kelly Mitchell,Treasurer of State,,R,Huntington,CLEAR CREEK 1,212,210,0,422
John C. Aguilera,Treasurer of State,,D,Huntington,CLEAR CREEK 1,40,58,0,98
Jim Banks,U.S. House,3,R,Huntington,CLEAR CREEK 1,207,214,0,421
Courtney Tritch,U.S. House,3,D,Huntington,CLEAR CREEK 1,52,62,0,115
Write in,US House,3,,Huntington,CLEAR CREEK 1,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,CLEAR CREEK 1,212,214,0,426
Gary L Snyder,State Senate,17,D,Huntington,CLEAR CREEK 1,42,60,0,102
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,CLEAR CREEK 1,220,222,0,442
Jorge Fernandez,State Representative,50,D,Huntington,CLEAR CREEK 1,31,55,0,86
,Registered Voters,,,Huntington,CLEAR CREEK 2,,,,649
,Ballots Cast,,,Huntington,CLEAR CREEK 2,236,199,0,435
Mike Braun,U.S. Senate,,R,Huntington,CLEAR CREEK 2,178,146,0,324
Joe Donnelly,U.S. Senate,,D,Huntington,CLEAR CREEK 2,49,46,0,95
Lucy M Brenton,U.S. Senate,,L,Huntington,CLEAR CREEK 2,6,5,0,11
Write in,U.S. Senate,,,Huntington,CLEAR CREEK 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,CLEAR CREEK 2,193,161,0,354
Jim Harper,Secretary of State,,D,Huntington,CLEAR CREEK 2,30,34,0,64
Mark W. Rutherford,Secretary of State,,L,Huntington,CLEAR CREEK 2,3,4,0,7
Write in,Secretary of State,,,Huntington,CLEAR CREEK 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,CLEAR CREEK 2,190,159,0,349
Joselyn Whitticker,Auditor of State,,D,Huntington,CLEAR CREEK 2,26,32,0,58
John Schick,Auditor of State,,L,Huntington,CLEAR CREEK 2,9,4,0,13
Kelly Mitchell,Treasurer of State,,R,Huntington,CLEAR CREEK 2,198,161,0,358
John C. Aguilera,Treasurer of State,,D,Huntington,CLEAR CREEK 2,26,34,0,60
Jim Banks,U.S. House,3,R,Huntington,CLEAR CREEK 2,191,160,0,351
Courtney Tritch,U.S. House,3,D,Huntington,CLEAR CREEK 2,42,38,0,80
Write in,US House,3,,Huntington,CLEAR CREEK 2,1,0,0,1
Andy Zay,State Senate,17,R,Huntington,CLEAR CREEK 2,202,157,0,359
Gary L Snyder,State Senate,17,D,Huntington,CLEAR CREEK 2,27,38,0,65
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,CLEAR CREEK 2,197,174,0,371
Jorge Fernandez,State Representative,50,D,Huntington,CLEAR CREEK 2,30,22,0,52
,Registered Voters,,,Huntington,WARREN,,,,489
,Ballots Cast,,,Huntington,WARREN,172,129,0,301
Mike Braun,U.S. Senate,,R,Huntington,WARREN,119,91,0,210
Joe Donnelly,U.S. Senate,,D,Huntington,WARREN,45,33,0,78
Lucy M Brenton,U.S. Senate,,L,Huntington,WARREN,7,2,0,9
Write in,U.S. Senate,,,Huntington,WARREN,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,WARREN,132,102,0,234
Jim Harper,Secretary of State,,D,Huntington,WARREN,32,21,0,53
Mark W. Rutherford,Secretary of State,,L,Huntington,WARREN,7,5,0,12
Write in,Secretary of State,,,Huntington,WARREN,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,WARREN,125,95,0,220
Joselyn Whitticker,Auditor of State,,D,Huntington,WARREN,34,21,0,55
John Schick,Auditor of State,,L,Huntington,WARREN,5,7,0,12
Kelly Mitchell,Treasurer of State,,R,Huntington,WARREN,129,103,0,232
John C. Aguilera,Treasurer of State,,D,Huntington,WARREN,36,20,0,56
Jim Banks,U.S. House,3,R,Huntington,WARREN,126,104,0,230
Courtney Tritch,U.S. House,3,D,Huntington,WARREN,39,22,0,61
Write in,US House,3,,Huntington,WARREN,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,WARREN,122,102,0,224
Gary L Snyder,State Senate,17,D,Huntington,WARREN,44,22,0,66
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,WARREN,138,110,0,248
Jorge Fernandez,State Representative,50,D,Huntington,WARREN,32,15,0,47
,Registered Voters,,,Huntington,DALLAS 1,,,,691
,Ballots Cast,,,Huntington,DALLAS 1,252,186,0,438
Mike Braun,U.S. Senate,,R,Huntington,DALLAS 1,186,142,0,328
Joe Donnelly,U.S. Senate,,D,Huntington,DALLAS 1,59,37,0,96
Lucy M Brenton,U.S. Senate,,L,Huntington,DALLAS 1,5,5,0,10
Write in,U.S. Senate,,,Huntington,DALLAS 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,DALLAS 1,194,145,0,339
Jim Harper,Secretary of State,,D,Huntington,DALLAS 1,41,31,0,72
Mark W. Rutherford,Secretary of State,,L,Huntington,DALLAS 1,8,8,0,16
Write in,Secretary of State,,,Huntington,DALLAS 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,DALLAS 1,185,142,0,327
Joselyn Whitticker,Auditor of State,,D,Huntington,DALLAS 1,43,33,0,76
John Schick,Auditor of State,,L,Huntington,DALLAS 1,7,7,0,14
Kelly Mitchell,Treasurer of State,,R,Huntington,DALLAS 1,191,149,0,340
John C. Aguilera,Treasurer of State,,D,Huntington,DALLAS 1,46,35,0,81
Jim Banks,U.S. House,3,R,Huntington,DALLAS 1,196,152,0,348
Courtney Tritch,U.S. House,3,D,Huntington,DALLAS 1,51,30,0,81
Write in,US House,3,,Huntington,DALLAS 1,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,DALLAS 1,201,147,0,348
Gary L Snyder,State Senate,17,D,Huntington,DALLAS 1,44,36,0,80
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,DALLAS 1,208,157,0,365
Jorge Fernandez,State Representative,50,D,Huntington,DALLAS 1,36,28,0,64
,Registered Voters,,,Huntington,DALLAS 2,,,,634
,Ballots Cast,,,Huntington,DALLAS 2,145,90,0,235
Mike Braun,U.S. Senate,,R,Huntington,DALLAS 2,99,61,0,160
Joe Donnelly,U.S. Senate,,D,Huntington,DALLAS 2,36,21,0,57
Lucy M Brenton,U.S. Senate,,L,Huntington,DALLAS 2,8,5,0,13
Write in,U.S. Senate,,,Huntington,DALLAS 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,DALLAS 2,108,83,0,171
Jim Harper,Secretary of State,,D,Huntington,DALLAS 2,28,19,0,47
Mark W. Rutherford,Secretary of State,,L,Huntington,DALLAS 2,8,4,0,12
Write in,Secretary of State,,,Huntington,DALLAS 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,DALLAS 2,101,59,0,160
Joselyn Whitticker,Auditor of State,,D,Huntington,DALLAS 2,30,19,0,49
John Schick,Auditor of State,,L,Huntington,DALLAS 2,8,8,0,16
Kelly Mitchell,Treasurer of State,,R,Huntington,DALLAS 2,105,69,0,174
John C. Aguilera,Treasurer of State,,D,Huntington,DALLAS 2,35,17,0,52
Jim Banks,U.S. House,3,R,Huntington,DALLAS 2,104,64,0,168
Courtney Tritch,U.S. House,3,D,Huntington,DALLAS 2,38,21,0,59
Write in,US House,3,,Huntington,DALLAS 2,0,1,0,1
Andy Zay,State Senate,17,R,Huntington,DALLAS 2,103,66,0,169
Gary L Snyder,State Senate,17,D,Huntington,DALLAS 2,39,17,0,56
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,DALLAS 2,106,63,0,169
Jorge Fernandez,State Representative,50,D,Huntington,DALLAS 2,36,20,0,56
,Registered Voters,,,Huntington,HUNTINGTON 1,,,,576
,Ballots Cast,,,Huntington,HUNTINGTON 1,155,87,0,242
Mike Braun,U.S. Senate,,R,Huntington,HUNTINGTON 1,87,51,0,138
Joe Donnelly,U.S. Senate,,D,Huntington,HUNTINGTON 1,49,29,0,78
Lucy M Brenton,U.S. Senate,,L,Huntington,HUNTINGTON 1,19,6,0,25
Write in,U.S. Senate,,,Huntington,HUNTINGTON 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,HUNTINGTON 1,98,57,0,155
Jim Harper,Secretary of State,,D,Huntington,HUNTINGTON 1,42,26,0,68
Mark W. Rutherford,Secretary of State,,L,Huntington,HUNTINGTON 1,11,3,0,14
Write in,Secretary of State,,,Huntington,HUNTINGTON 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,HUNTINGTON 1,94,54,0,148
Joselyn Whitticker,Auditor of State,,D,Huntington,HUNTINGTON 1,44,28,0,72
John Schick,Auditor of State,,L,Huntington,HUNTINGTON 1,9,4,0,13
Kelly Mitchell,Treasurer of State,,R,Huntington,HUNTINGTON 1,101,56,0,157
John C. Aguilera,Treasurer of State,,D,Huntington,HUNTINGTON 1,45,27,0,72
Jim Banks,U.S. House,3,R,Huntington,HUNTINGTON 1,99,58,0,157
Courtney Tritch,U.S. House,3,D,Huntington,HUNTINGTON 1,52,27,0,79
Write in,US House,3,,Huntington,HUNTINGTON 1,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,HUNTINGTON 1,100,56,0,156
Gary L Snyder,State Senate,17,D,Huntington,HUNTINGTON 1,52,28,0,80
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,HUNTINGTON 1,106,57,0,163
Jorge Fernandez,State Representative,50,D,Huntington,HUNTINGTON 1,44,25,0,69
,Registered Voters,,,Huntington,HUNTINGTON 1A,,,,398
,Ballots Cast,,,Huntington,HUNTINGTON 1A,77,57,0,134
Mike Braun,U.S. Senate,,R,Huntington,HUNTINGTON 1A,46,33,0,79
Joe Donnelly,U.S. Senate,,D,Huntington,HUNTINGTON 1A,22,19,0,41
Lucy M Brenton,U.S. Senate,,L,Huntington,HUNTINGTON 1A,8,4,0,12
Write in,U.S. Senate,,,Huntington,HUNTINGTON 1A,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,HUNTINGTON 1A,49,35,0,84
Jim Harper,Secretary of State,,D,Huntington,HUNTINGTON 1A,19,14,0,33
Mark W. Rutherford,Secretary of State,,L,Huntington,HUNTINGTON 1A,8,3,0,11
Write in,Secretary of State,,,Huntington,HUNTINGTON 1A,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,HUNTINGTON 1A,47,36,0,83
Joselyn Whitticker,Auditor of State,,D,Huntington,HUNTINGTON 1A,17,14,0,31
John Schick,Auditor of State,,L,Huntington,HUNTINGTON 1A,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Huntington,HUNTINGTON 1A,54,35,0,89
John C. Aguilera,Treasurer of State,,D,Huntington,HUNTINGTON 1A,18,16,0,34
Jim Banks,U.S. House,3,R,Huntington,HUNTINGTON 1A,50,35,0,85
Courtney Tritch,U.S. House,3,D,Huntington,HUNTINGTON 1A,24,19,0,43
Write in,US House,3,,Huntington,HUNTINGTON 1A,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,HUNTINGTON 1A,53,36,0,89
Gary L Snyder,State Senate,17,D,Huntington,HUNTINGTON 1A,22,16,0,38
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,HUNTINGTON 1A,49,38,0,87
Jorge Fernandez,State Representative,50,D,Huntington,HUNTINGTON 1A,25,15,0,40
,Registered Voters,,,Huntington,HUNTINGTON 2,,,,651
,Ballots Cast,,,Huntington,HUNTINGTON 2,197,119,0,316
Mike Braun,U.S. Senate,,R,Huntington,HUNTINGTON 2,120,59,0,179
Joe Donnelly,U.S. Senate,,D,Huntington,HUNTINGTON 2,59,48,0,107
Lucy M Brenton,U.S. Senate,,L,Huntington,HUNTINGTON 2,17,7,0,24
Write in,U.S. Senate,,,Huntington,HUNTINGTON 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,HUNTINGTON 2,143,67,0,210
Jim Harper,Secretary of State,,D,Huntington,HUNTINGTON 2,39,37,0,76
Mark W. Rutherford,Secretary of State,,L,Huntington,HUNTINGTON 2,11,8,0,19
Write in,Secretary of State,,,Huntington,HUNTINGTON 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,HUNTINGTON 2,134,64,0,198
Joselyn Whitticker,Auditor of State,,D,Huntington,HUNTINGTON 2,42,41,0,83
John Schick,Auditor of State,,L,Huntington,HUNTINGTON 2,13,4,0,17
Kelly Mitchell,Treasurer of State,,R,Huntington,HUNTINGTON 2,146,67,0,213
John C. Aguilera,Treasurer of State,,D,Huntington,HUNTINGTON 2,43,42,0,85
Jim Banks,U.S. House,3,R,Huntington,HUNTINGTON 2,141,67,0,208
Courtney Tritch,U.S. House,3,D,Huntington,HUNTINGTON 2,52,45,0,97
Write in,US House,3,,Huntington,HUNTINGTON 2,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,HUNTINGTON 2,140,68,0,208
Gary L Snyder,State Senate,17,D,Huntington,HUNTINGTON 2,47,45,0,92
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,HUNTINGTON 2,152,71,0,223
Jorge Fernandez,State Representative,50,D,Huntington,HUNTINGTON 2,43,47,0,90
,Registered Voters,,,Huntington,HUNTINGTON 2A,,,,744
,Ballots Cast,,,Huntington,HUNTINGTON 2A,185,128,0,313
Mike Braun,U.S. Senate,,R,Huntington,HUNTINGTON 2A,109,81,0,190
Joe Donnelly,U.S. Senate,,D,Huntington,HUNTINGTON 2A,51,36,0,87
Lucy M Brenton,U.S. Senate,,L,Huntington,HUNTINGTON 2A,22,9,0,31
Write in,U.S. Senate,,,Huntington,HUNTINGTON 2A,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,HUNTINGTON 2A,119,89,0,208
Jim Harper,Secretary of State,,D,Huntington,HUNTINGTON 2A,46,32,0,78
Mark W. Rutherford,Secretary of State,,L,Huntington,HUNTINGTON 2A,16,4,0,20
Write in,Secretary of State,,,Huntington,HUNTINGTON 2A,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,HUNTINGTON 2A,116,90,0,206
Joselyn Whitticker,Auditor of State,,D,Huntington,HUNTINGTON 2A,43,31,0,74
John Schick,Auditor of State,,L,Huntington,HUNTINGTON 2A,18,4,0,22
Kelly Mitchell,Treasurer of State,,R,Huntington,HUNTINGTON 2A,125,93,0,218
John C. Aguilera,Treasurer of State,,D,Huntington,HUNTINGTON 2A,51,31,0,82
Jim Banks,U.S. House,3,R,Huntington,HUNTINGTON 2A,123,89,0,212
Courtney Tritch,U.S. House,3,D,Huntington,HUNTINGTON 2A,57,37,0,94
Write in,US House,3,,Huntington,HUNTINGTON 2A,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,HUNTINGTON 2A,122,92,0,214
Gary L Snyder,State Senate,17,D,Huntington,HUNTINGTON 2A,55,30,0,85
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,HUNTINGTON 2A,130,97,0,227
Jorge Fernandez,State Representative,50,D,Huntington,HUNTINGTON 2A,47,29,0,76
,Registered Voters,,,Huntington,HUNTINGTON 3,,,,605
,Ballots Cast,,,Huntington,HUNTINGTON 3,131,150,0,281
Mike Braun,U.S. Senate,,R,Huntington,HUNTINGTON 3,69,94,0,163
Joe Donnelly,U.S. Senate,,D,Huntington,HUNTINGTON 3,52,45,0,97
Lucy M Brenton,U.S. Senate,,L,Huntington,HUNTINGTON 3,10,6,0,16
Write in,U.S. Senate,,,Huntington,HUNTINGTON 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,HUNTINGTON 3,72,104,0,176
Jim Harper,Secretary of State,,D,Huntington,HUNTINGTON 3,45,38,0,83
Mark W. Rutherford,Secretary of State,,L,Huntington,HUNTINGTON 3,12,2,0,14
Write in,Secretary of State,,,Huntington,HUNTINGTON 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,HUNTINGTON 3,69,99,0,168
Joselyn Whitticker,Auditor of State,,D,Huntington,HUNTINGTON 3,44,38,0,82
John Schick,Auditor of State,,L,Huntington,HUNTINGTON 3,12,2,0,14
Kelly Mitchell,Treasurer of State,,R,Huntington,HUNTINGTON 3,76,100,0,176
John C. Aguilera,Treasurer of State,,D,Huntington,HUNTINGTON 3,49,38,0,87
Jim Banks,U.S. House,3,R,Huntington,HUNTINGTON 3,74,106,0,180
Courtney Tritch,U.S. House,3,D,Huntington,HUNTINGTON 3,53,40,0,93
Write in,US House,3,,Huntington,HUNTINGTON 3,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,HUNTINGTON 3,80,109,0,189
Gary L Snyder,State Senate,17,D,Huntington,HUNTINGTON 3,50,37,0,87
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,HUNTINGTON 3,85,112,0,197
Jorge Fernandez,State Representative,50,D,Huntington,HUNTINGTON 3,42,33,0,75
,Registered Voters,,,Huntington,HUNTINGTON 4,,,,843
,Ballots Cast,,,Huntington,HUNTINGTON 4,256,240,0,496
Mike Braun,U.S. Senate,,R,Huntington,HUNTINGTON 4,175,160,0,335
Joe Donnelly,U.S. Senate,,D,Huntington,HUNTINGTON 4,66,67,0,133
Lucy M Brenton,U.S. Senate,,L,Huntington,HUNTINGTON 4,10,9,0,19
Write in,U.S. Senate,,,Huntington,HUNTINGTON 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,HUNTINGTON 4,191,177,0,368
Jim Harper,Secretary of State,,D,Huntington,HUNTINGTON 4,46,47,0,93
Mark W. Rutherford,Secretary of State,,L,Huntington,HUNTINGTON 4,11,7,0,18
Write in,Secretary of State,,,Huntington,HUNTINGTON 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,HUNTINGTON 4,179,168,0,347
Joselyn Whitticker,Auditor of State,,D,Huntington,HUNTINGTON 4,51,50,0,101
John Schick,Auditor of State,,L,Huntington,HUNTINGTON 4,13,6,0,19
Kelly Mitchell,Treasurer of State,,R,Huntington,HUNTINGTON 4,195,170,0,365
John C. Aguilera,Treasurer of State,,D,Huntington,HUNTINGTON 4,47,54,0,101
Jim Banks,U.S. House,3,R,Huntington,HUNTINGTON 4,199,177,0,376
Courtney Tritch,U.S. House,3,D,Huntington,HUNTINGTON 4,51,54,0,105
Write in,US House,3,,Huntington,HUNTINGTON 4,1,0,0,1
Andy Zay,State Senate,17,R,Huntington,HUNTINGTON 4,194,174,0,368
Gary L Snyder,State Senate,17,D,Huntington,HUNTINGTON 4,50,57,0,107
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,HUNTINGTON 4,205,182,0,387
Jorge Fernandez,State Representative,50,D,Huntington,HUNTINGTON 4,41,48,0,89
,Registered Voters,,,Huntington,HUNTINGTON 5,,,,535
,Ballots Cast,,,Huntington,HUNTINGTON 5,178,145,0,323
Mike Braun,U.S. Senate,,R,Huntington,HUNTINGTON 5,97,60,0,157
Joe Donnelly,U.S. Senate,,D,Huntington,HUNTINGTON 5,63,77,0,140
Lucy M Brenton,U.S. Senate,,L,Huntington,HUNTINGTON 5,17,7,0,24
Write in,U.S. Senate,,,Huntington,HUNTINGTON 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Huntington,HUNTINGTON 5,110,66,0,176
Jim Harper,Secretary of State,,D,Huntington,HUNTINGTON 5,49,67,0,116
Mark W. Rutherford,Secretary of State,,L,Huntington,HUNTINGTON 5,17,9,0,26
Write in,Secretary of State,,,Huntington,HUNTINGTON 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Huntington,HUNTINGTON 5,103,61,0,164
Joselyn Whitticker,Auditor of State,,D,Huntington,HUNTINGTON 5,52,72,0,124
John Schick,Auditor of State,,L,Huntington,HUNTINGTON 5,16,5,0,21
Kelly Mitchell,Treasurer of State,,R,Huntington,HUNTINGTON 5,106,67,0,175
John C. Aguilera,Treasurer of State,,D,Huntington,HUNTINGTON 5,59,69,0,128
Jim Banks,U.S. House,3,R,Huntington,HUNTINGTON 5,100,64,0,164
Courtney Tritch,U.S. House,3,D,Huntington,HUNTINGTON 5,74,77,0,151
Write in,US House,3,,Huntington,HUNTINGTON 5,0,0,0,0
Andy Zay,State Senate,17,R,Huntington,HUNTINGTON 5,113,71,0,184
Gary L Snyder,State Senate,17,D,Huntington,HUNTINGTON 5,61,68,0,129
Daniel J (Dan) Leonard,State Representative,50,R,Huntington,HUNTINGTON 5,120,78,0,198
Jorge Fernandez,State Representative,50,D,Huntington,HUNTINGTON 5,55,63,0,118
,Registered Voters,,,Huntington,HUNTINGTON 5A,,,,725
